id,tick_lower,tick_upper,ticks,deposited_token0,deposited_token1,collected_token0,collected_token1,total_deposited_usd,total_profit_usd,apr_30d,apr,price_lower,price_upper,price_range,price_mid
"238377","2","3","1","20888.666549","4511.145543","25398.869955","0","25399.812092","0.046109","0.00","0.00","1.0002","1.0003","0.0001","1.0003"
"127085","-1","0","1","2519.716024","1647.207351","0","4166.847198","4166.923375","0.045832311543558844","0.00","0.01","0.9999","1.0000","0.0001","1.0000"
"159079","9","10","1","796.274046","190.865307","986.965817","0","987.139353","0.045657538093315665","0.00","0.06","1.0009","1.0010","0.0001","1.0010"
"110027","0","1","1","2166.375416","67.333536","2233.70885","0","2233.708952","0.045629233084970564","0.00","0.02","1.0000","1.0001","0.0001","1.0000"
"78714","0","5","5","4349.037819","1393.095631","4348.957739","1393.175719","5742.13345","0.045497319444713386","0.00","0.01","1.0000","1.0005","0.0005","1.0003"
"79627","1","2","1","794.439331","194.179786","988.597793","0","988.6191170000001","0.04546542873578096","0.00","0.05","1.0001","1.0002","0.0001","1.0002"
"199483","4","9","5","526.308398","300.152556","826.313694","0","826.460954","0.045131342309006804","0.01","0.08","1.0004","1.0009","0.0005","1.0007"
"147046","3","13","10","30.373316","147.999997","178.267566","0","178.373313","0.04501334158707318","0.03","0.32","1.0003","1.0013","0.0010","1.0008"
"103419","0","5","5","198.980087","104.007134","302.978297","0","302.987221","0.044393471851547545","0.01","0.16","1.0000","1.0005","0.0005","1.0003"
"38701","-2","2","4","4964.999975","35.078201","4951.982744","48.092871","5000.078176","0.044334505074591544","0.00","0.01","0.9998","1.0002","0.0004","1.0000"
"120598","-3","2","5","334494.58873","132809.692925","334494.588729","132809.692924","467304.28165500006","0.04411121469725396","0.00","0.00","0.9997","1.0002","0.0005","1.0000"
"193865","4","9","5","198.277734","99.814843","298.044312","0","298.092577","0.04410840174380564","0.02","0.22","1.0004","1.0009","0.0005","1.0007"
"129128","1","3","2","537.76862","474.968627","0","1012.870028","1012.737247","0.04389674218727104","0.00","0.05","1.0001","1.0003","0.0002","1.0002"
"133992","9","10","1","565.917489","2484.920595","0","3051.398997","3050.838084","0.04369040896297702","0.00","0.02","1.0009","1.0010","0.0001","1.0010"
"194088","4","9","5","199.764868","102.634722","302.349845","0","302.39959","0.04350856217458737","0.02","0.22","1.0004","1.0009","0.0005","1.0007"
"247678","0","1","1","76161.672041","2986.351283","0","79151.974991","79148.023324","0.043407","0.00","0.00","1.0000","1.0001","0.0001","1.0000"
"131216","4","5","1","214.181566","247.621078","106.304405","355.548442","461.802644","0.04337854073954231","0.01","0.11","1.0004","1.0005","0.0001","1.0005"
"119001","-3","-1","2","130.470053","102.598388","0","233.048093","233.068441","0.04302510235833868","0.02","0.21","0.9997","0.9999","0.0002","0.9998"
"165180","-3","7","10","51.97038","45","0","0","96.97038","0.042903752513805724","0.05","0.60","0.9997","1.0007","0.0010","1.0002"
"163202","-1","3","4","22.125","27.866682","0","0","49.991682","0.04287522042221867","0.09","1.14","0.9999","1.0003","0.0004","1.0001"
"238427","2","3","1","19583.943685","4229.382682","23812.443075","0","23813.326366999998","0.042797","0.00","0.00","1.0002","1.0003","0.0001","1.0003"
"99299","-1","0","1","839.999997","24.598286","0","864.55748","864.598283","0.042768309724978644","0.00","0.05","0.9999","1.0000","0.0001","1.0000"
"99686","2","7","5","57.534204","25.521367","83.048507","0","83.055571","0.042692143004383606","0.05","0.55","1.0002","1.0007","0.0005","1.0005"
"81818","-1","0","1","8961.225167","1999.6367","10961.043588","0","10960.861867","0.04265455927780115","0.00","0.00","0.9999","1.0000","0.0001","1.0000"
"66431","1","6","5","26.575745","30.006204","56.574971","0","56.581949","0.04263847538001705","0.06","0.74","1.0001","1.0006","0.0005","1.0004"
"130662","1","2","1","1379.28417","6795.925745","0","8175.474146","8175.2099149999995","0.04212829835266087","0.00","0.01","1.0001","1.0002","0.0001","1.0002"
"231317","1","2","1","7978.861131","39627.964121","0","47608.349232","47606.825251999995","0.042031","0.00","0.00","1.0001","1.0002","0.0001","1.0002"
"63618","-3","-2","1","2060.553409","3418.54228","2062.546212","3416.549948","5479.095689","0.04166726070003368","0.00","0.01","0.9997","0.9998","0.0001","0.9998"
"188264","-3","7","10","1487.99019","1000.196623","1489.940102","998.246511","2488.1868130000003","0.04166517044668437","0.00","0.02","0.9997","1.0007","0.0010","1.0002"
"87619","-2","0","2","3684.978058","37.350966","3722.336448","0","3722.329024","0.04163403663872713","0.00","0.01","0.9998","1.0000","0.0002","0.9999"
"179620","1","6","5","40","25.736442","65.73135","0","65.736442","0.04157167602720649","0.07","0.90","1.0001","1.0006","0.0005","1.0004"
"114230","-7","3","10","497.986364","400","383.2867","514.677798","897.986364","0.041565339642789564","0.00","0.05","0.9993","1.0003","0.0010","0.9998"
"241214","2","3","1","22994.437636","20344.89047","43334.782397","0","43339.328106","0.041317","0.00","0.00","1.0002","1.0003","0.0001","1.0003"
"149842","11","13","2","4995.246622","17.676937","5012.904118","0","5012.923559","0.04130520740717879","0.00","0.01","1.0011","1.0013","0.0002","1.0012"
"148966","10","15","5","379.888966","143.462106","523.197875","0","523.3510719999999","0.04123401743831383","0.01","0.10","1.0010","1.0015","0.0005","1.0013"
"127105","-1","0","1","3335.095494","4000.183276","0","7335.202958","7335.278770000001","0.041149404812632566","0.00","0.01","0.9999","1.0000","0.0001","1.0000"
"261905","1","2","1","34035.025778","15759.910769","0","49800.580532","49794.936547000005","0.040903","0.00","0.00","1.0001","1.0002","0.0001","1.0002"
"241821","2","3","1","30989.851082","15783.735768","46770.164376","0","46773.58685","0.040852","0.00","0.00","1.0002","1.0003","0.0001","1.0003"
"142454","4","9","5","193.220553","60.025721","0","253.383352","253.246274","0.040337730040364964","0.02","0.20","1.0004","1.0009","0.0005","1.0007"
"183716","-2","3","5","49.610935","78.553709","98.840587","29.323543","128.164644","0.0402621658432263","0.04","0.45","0.9998","1.0003","0.0005","1.0001"
"100682","1","6","5","57.977686","141.347916","183.705203","15.583076","199.325602","0.04025982479877503","0.02","0.22","1.0001","1.0006","0.0005","1.0004"
"261532","1","2","1","23545.739485","10920.470744","0","34470.1152","34466.210229","0.040923","0.00","0.00","1.0001","1.0002","0.0001","1.0002"
"126276","-2","-1","1","348.666068","1019.87494","0","1368.501703","1368.5410080000001","0.03996953220177183","0.00","0.03","0.9998","0.9999","0.0001","0.9999"
"147044","7","12","5","19.439663","118.718452","138.049567","0","138.158115","0.23060393063788223","0.17","2.09","1.0007","1.0012","0.0005","1.0010"
"128345","-2","3","5","350","1288.28204","0","1638.36835","1638.28204","0.039194699565210385","0.00","0.03","0.9998","1.0003","0.0005","1.0001"
"197434","5","6","1","17.159235","77.438373","94.555732","0","94.597608","0.039092624230719714","0.05","0.63","1.0005","1.0006","0.0001","1.0006"
"127181","-1","1","2","1824.431733","35197.647611","0","37022.244558","37022.079344","0.03881997869836537","0.00","0.00","0.9999","1.0001","0.0002","1.0000"
"162368","-1","9","10","249.921002","181.461436","267.646382","163.730736","431.382438","0.038814175386062855","0.01","0.12","0.9999","1.0009","0.0010","1.0004"
"183668","0","3","3","149.999999","82.499481","0","232.529964","232.49948","0.038794046029416926","0.02","0.24","1.0000","1.0003","0.0003","1.0002"
"131359","-2","5","7","3.890201","55.910621","0","0","59.800822","0.03855386997209294","0.06","0.77","0.9998","1.0005","0.0007","1.0002"
"247311","0","1","1","31462.52079","18207.656423","0","49672.32695","49670.177213","0.038345","0.00","0.00","1.0000","1.0001","0.0001","1.0000"
"132063","4","6","2","301.500044","163.73173","0","465.393166","465.231774","0.038284370075237856","0.01","0.10","1.0004","1.0006","0.0002","1.0005"
"91980","-5","0","5","168.299998","69.999495","0","238.269784","238.29949299999998","0.03824526210791409","0.01","0.17","0.9995","1.0000","0.0005","0.9998"
"153543","8","9","1","110.585098","1300.725914","1410.211015","0","1411.3110120000001","0.03821088886306315","0.00","0.03","1.0008","1.0009","0.0001","1.0009"
"66626","3","4","1","5.673176","53.799362","0","59.474779","59.472538","0.03816660214218896","0.05","0.63","1.0003","1.0004","0.0001","1.0004"
"70431","4","6","2","13.688433","250.121426","263.686132","0","263.809859","0.03780857794790982","0.01","0.14","1.0004","1.0006","0.0002","1.0005"
"118448","-4","1","5","236.702855","143.246708","0","379.93637","379.949563","0.03768978481022408","0.01","0.11","0.9996","1.0001","0.0005","0.9999"
"154797","6","7","1","840.341801","1157.877715","0","1998.790243","1998.219516","0.039306356430131466","0.00","0.03","1.0006","1.0007","0.0001","1.0007"
"104973","-2","3","5","41.429635","118.386071","136.417528","23.396106","159.815706","0.03734423598637045","0.02","0.25","0.9998","1.0003","0.0005","1.0001"
"202100","5","6","1","143.559845","186.586631","330.04794","0","330.146476","0.03728249533583683","0.01","0.18","1.0005","1.0006","0.0001","1.0006"
"162296","2","7","5","732.425386","238.739776","971.102756","0","971.165162","0.03708729434900601","0.00","0.05","1.0002","1.0007","0.0005","1.0005"
"75287","-1","4","5","72.215259","56.452675","128.667387","0","128.667934","0.03701738296184393","0.02","0.29","0.9999","1.0004","0.0005","1.0002"
"88896","-3","-2","1","101.075468","71.544779","172.640229","0","172.620247","0.03692230542955442","0.02","0.22","0.9997","0.9998","0.0001","0.9998"
"256664","2","3","1","35986.968925","13657.073697","49641.123844","0","49644.042622","0.036901","0.00","0.00","1.0002","1.0003","0.0001","1.0003"
"247354","0","1","1","37066.447601","12216.329241","0","49285.089513","49282.776842","0.036842","0.00","0.00","1.0000","1.0001","0.0001","1.0000"
"81860","-3","0","3","155.401937","132.963431","157.678479","130.687258","288.365368","0.0367502540923059","0.01","0.13","0.9997","1.0000","0.0003","0.9999"
"114111","-4","1","5","25000.307734","10283.342686","25000.205417","10283.444976","35283.650420000005","0.03674522181275838","0.00","0.00","0.9996","1.0001","0.0005","0.9999"
"99495","1","3","2","980.722419","20.377901","0","1001.29847","1001.1003199999999","0.03671676276007517","0.00","0.04","1.0001","1.0003","0.0002","1.0002"
"94590","-4","-1","3","192.297093","48.219947","0","240.474756","240.51703999999998","0.03667222047353497","0.01","0.16","0.9996","0.9999","0.0003","0.9998"
"85478","-2","-1","1","174.999999","98.951599","273.969601","0","273.951598","0.03648593104446457","0.01","0.14","0.9998","0.9999","0.0001","0.9999"
"44633","-6","-1","5","52.478015","19.394544","18.446003","53.414757","71.872559","0.036481958990518246","0.04","0.44","0.9994","0.9999","0.0005","0.9997"
"81626","-1","0","1","141.009598","219.288195","360.312834","0","360.297793","0.036211325500279105","0.01","0.10","0.9999","1.0000","0.0001","1.0000"
"99645","-1","7","8","49.969378","52.095064","69.905014","32.154838","102.064442","0.03608507546291111","0.03","0.38","0.9999","1.0007","0.0008","1.0003"
"72232","2","4","2","1093.311225","14.097054","1107.405441","0","1107.408279","0.03593732490941916","0.00","0.03","1.0002","1.0004","0.0002","1.0003"
"110530","-1","1","2","223.176899","11.383015","234.560996","0","234.559914","0.0354176208234477","0.01","0.17","0.9999","1.0001","0.0002","1.0000"
"142903","3","13","10","22.217845","90.298777","112.45333","0","112.516622","0.03535916058185617","0.03","0.39","1.0003","1.0013","0.0010","1.0008"
"258205","1","4","3","37741.997785","21068.177545","42475.330537","16333.919933","58810.17533","0.035312","0.00","0.00","1.0001","1.0004","0.0003","1.0003"
"81432","-1","2","3","364.519915","319.982477","684.511952","0","684.5023920000001","0.03521073001879002","0.00","0.05","0.9999","1.0002","0.0003","1.0001"
"79114","1","2","1","249.943924","66.805375","316.741914","0","316.749299","0.035189267992967704","0.01","0.11","1.0001","1.0002","0.0001","1.0002"
"254946","3","4","1","43670.179568","6362.330282","50030.561105","0","50032.50985","0.035017","0.00","0.00","1.0003","1.0004","0.0001","1.0004"
"191276","0","2","2","2100","2539.785855","0","4640.11081","4639.785855","0.034992502995634396","0.00","0.01","1.0000","1.0002","0.0002","1.0001"
"92981","-4","-3","1","3898.456237","4945.19008","3547.962542","5295.5639","8843.646317","0.034910747388235415","0.00","0.00","0.9996","0.9997","0.0001","0.9997"
"117087","-4","1","5","216.0903","85.973471","0","302.046736","302.06377100000003","0.03460153333948738","0.01","0.13","0.9996","1.0001","0.0005","0.9999"
"197714","3","8","5","180.181456","232.600722","412.679666","0","412.782178","0.03454086002480191","0.01","0.13","1.0003","1.0008","0.0005","1.0006"
"45106","-4","-3","1","14.570373","65.973171","0","80.539041","80.543544","0.034511767952211204","0.03","0.37","0.9996","0.9997","0.0001","0.9997"
"127202","0","1","1","521.898665","19448.834947","0","19970.785118","19970.733612","0.034385625846023046","0.00","0.00","1.0000","1.0001","0.0001","1.0000"
"198575","5","6","1","56.329588","103.768614","160.042895","0","160.09820200000001","0.03437277615006873","0.03","0.33","1.0005","1.0006","0.0001","1.0006"
"100314","4","5","1","193.712291","268.187492","461.784754","0","461.899783","0.03420502274900461","0.01","0.08","1.0004","1.0005","0.0001","1.0005"
"124391","-3","0","3","279","380.299284","0","659.281576","659.299284","0.03418483372861754","0.00","0.06","0.9997","1.0000","0.0003","0.9999"
"110230","-2","1","3","164.577279","98.933854","263.525347","0","263.511133","0.03412611803637933","0.01","0.14","0.9998","1.0001","0.0003","1.0000"
"138200","12","13","1","19.29694","50.058687","69.293791","0","69.355627","0.03412397080917484","0.05","0.60","1.0012","1.0013","0.0001","1.0013"
"102674","1","3","2","89.000028","18.697385","107.695218","0","107.697413","0.03373727527574216","0.03","0.34","1.0001","1.0003","0.0002","1.0002"
"143995","8","12","4","0","72.729984","72.657294","0","72.729984","0.03368012554990153","0.05","0.57","1.0008","1.0012","0.0004","1.0010"
"76346","0","5","5","6340.268723","1925.455749","6327.297364","1938.428609","8265.724472","0.033514610577139184","0.00","0.00","1.0000","1.0005","0.0005","1.0003"
"183679","1","2","1","62.937439","4.337799","0","67.284879","67.275238","0.03347298111619641","0.06","0.72","1.0001","1.0002","0.0001","1.0002"
"100077","4","5","1","141.065955","134.409221","275.418147","0","275.47517600000003","0.03341455308496251","0.01","0.13","1.0004","1.0005","0.0001","1.0005"
"138598","12","13","1","42.183563","108.429879","150.479512","0","150.613442","0.033239833591511614","0.02","0.27","1.0012","1.0013","0.0001","1.0013"
"99554","0","3","3","734.450438","1252.64513","0","1987.275192","1987.0955680000002","0.0723308224774302","0.00","0.04","1.0000","1.0003","0.0003","1.0002"
"233224","1","2","1","7059.685419","42625.966957","0","49687.014214","49685.652376","0.033123","0.00","0.00","1.0001","1.0002","0.0001","1.0002"
"98501","-4","-3","1","306.134202","432.582079","0","738.618119","738.716281","0.03312273707652202","0.00","0.05","0.9996","0.9997","0.0001","0.9997"
"239040","2","3","1","6860.403751","19422.536992","10046.890922","16235.393373","26282.940743","0.033106000000000003","0.00","0.00","1.0002","1.0003","0.0001","1.0003"
"234727","1","2","1","5716.843869","64726.325705","0","70444.289792","70443.169574","0.033084","0.00","0.00","1.0001","1.0002","0.0001","1.0002"
"81288","0","1","1","470.547902","325.498534","796.039781","0","796.0464360000001","0.033067253827352275","0.00","0.04","1.0000","1.0001","0.0001","1.0000"
"72080","1","6","5","625.494077","178.985674","767.845712","36.610266","804.479751","0.03279863118797823","0.00","0.04","1.0001","1.0006","0.0005","1.0004"
"119790","-3","-1","2","110.810965","87.261236","0","198.054923","198.072201","0.03241027375698131","0.02","0.19","0.9997","0.9999","0.0002","0.9998"
"201826","4","9","5","822.550263","376.212769","1198.583093","0","1198.7630319999998","0.03230039674124185","0.00","0.04","1.0004","1.0009","0.0005","1.0007"
"78751","1","2","1","2003.853966","540.5262","1998.77378","545.607001","2544.380166","0.03204831180710829","0.00","0.01","1.0001","1.0002","0.0001","1.0002"
"110874","-2","3","5","499.974167","137.978443","637.972744","0","637.95261","0.031901257250355926","0.00","0.06","0.9998","1.0003","0.0005","1.0001"
"135324","9","16","7","42.889908","40.768671","83.614963","0","83.658579","0.03172794995853313","0.04","0.46","1.0009","1.0016","0.0007","1.0013"
"91114","-4","-2","2","11998.404615","3561.363509","11876.919823","3682.805372","15559.768123999998","0.03158216613714484","0.00","0.00","0.9996","0.9998","0.0002","0.9997"
"81718","-1","0","1","369.942088","146.996354","516.95105","0","516.938442","0.03147300517653368","0.01","0.06","0.9999","1.0000","0.0001","1.0000"
"120199","-4","1","5","1493.59512","899.81867","1085.792011","1307.552701","2393.41379","0.03144199388366907","0.00","0.02","0.9996","1.0001","0.0005","0.9999"
"127930","1","2","1","16.49503","217.77739","0","234.27566","234.27242","0.03139452790252495","0.01","0.16","1.0001","1.0002","0.0001","1.0002"
"179883","1","4","3","90.032275","169.015896","253.444929","5.570379","259.048171","0.031299784287413805","0.01","0.17","1.0001","1.0004","0.0003","1.0003"
"121363","-3","0","3","146.411025","199.832479","0","346.234217","346.24350400000003","0.031231543183785578","0.01","0.10","0.9997","1.0000","0.0003","0.9999"
"141808","3","8","5","807.206271","520.502015","0","1328.231479","1327.708286","0.031091414757225055","0.00","0.03","1.0003","1.0008","0.0005","1.0006"
"251869","5","6","1","9755.744453","7207.213951","16959.202607","0","16962.958403999997","0.030972","0.00","0.00","1.0005","1.0006","0.0001","1.0006"
"252632","5","6","1","16178.881039","16980.172108","33150.131205","0","33159.053147","0.030882","0.00","0.00","1.0005","1.0006","0.0001","1.0006"
"66194","-3","-1","2","1065.725782","867.443813","0","1933.004297","1933.1695949999998","0.030826687373634823","0.00","0.02","0.9997","0.9999","0.0002","0.9998"
"142147","10","15","5","68.163624","49.907093","118.015572","0","118.070717","0.0307947523544339","0.03","0.32","1.0010","1.0015","0.0005","1.0013"
"81365","0","1","1","745.393852","518.22328","1263.606506","0","1263.617132","0.030760316666782445","0.00","0.02","1.0000","1.0001","0.0001","1.0000"
"121479","-3","1","4","232.437093","176.79","0","409.223933","409.22709299999997","0.030321400773400443","0.01","0.09","0.9997","1.0001","0.0004","0.9999"
"126510","-4","0","4","469.481207","1107.892524","0","1577.345789","1577.3737310000001","0.030201102155116375","0.00","0.02","0.9996","1.0000","0.0004","0.9998"
"141209","3","6","3","616.128894","395.263969","0","1011.706293","1011.3928629999999","0.030114966543927278","0.00","0.04","1.0003","1.0006","0.0003","1.0005"
"224258","-1","0","1","44428.16089","9696.538887","0","54122.876487","54124.699777","0.029988","0.00","0.00","0.9999","1.0000","0.0001","1.0000"
"100199","2","6","4","399.781679","647.048086","1046.620424","0","1046.829765","0.02987093639003379","0.00","0.03","1.0002","1.0006","0.0004","1.0004"
"113394","-3","-1","2","55.966142","19.739396","0","75.695805","75.70553799999999","0.029715114417624987","0.04","0.44","0.9997","0.9999","0.0002","0.9998"
"103362","1","3","2","71.696798","40","111.691365","0","111.696798","0.029695348446250172","0.02","0.29","1.0001","1.0003","0.0002","1.0002"
"111325","-1","0","1","173.136459","15.537177","188.675125","0","188.673636","0.02965691656424442","0.01","0.18","0.9999","1.0000","0.0001","1.0000"
"162155","4","5","1","2896.783443","36.66927","2933.438025","0","2933.4527129999997","0.029627418487896698","0.00","0.01","1.0004","1.0005","0.0001","1.0005"
"126215","-2","-1","1","239.286951","699.932649","0","939.192626","939.2195999999999","0.029402256422691217","0.00","0.04","0.9998","0.9999","0.0001","0.9999"
"82855","-2","0","2","222.434958","20.549937","242.988831","0","242.984895","0.02926782442055114","0.01","0.12","0.9998","1.0000","0.0002","0.9999"
"242476","2","3","1","32748.076698","3816.831847","36564.125381","0","36564.908545","0.029249","0.00","0.00","1.0002","1.0003","0.0001","1.0003"
"79117","0","5","5","156.431239","50","206.428211","0","206.431239","0.02918195740927269","0.01","0.14","1.0000","1.0005","0.0005","1.0003"
"257024","2","3","1","46717.987117","3914.865149","50632.054282","0","50632.852265999994","0.029103","0.00","0.00","1.0002","1.0003","0.0001","1.0003"
"113021","-2","-1","1","706.028073","2350.678766","3057.086597","0","3056.706839","0.028955987434985956","0.00","0.01","0.9998","0.9999","0.0001","0.9999"
"216763","-1","0","1","20549.978057","3948.490204","0","24497.606436","24498.468261","0.028875","0.00","0.00","0.9999","1.0000","0.0001","1.0000"
"88713","-3","-2","1","46.944245","34.949486","0","81.882998","81.893731","0.028873997380773047","0.03","0.37","0.9997","0.9998","0.0001","0.9998"
"161372","6","7","1","424.801578","61.036575","485.80116","0","485.83815300000003","0.028857188930572406","0.01","0.08","1.0006","1.0007","0.0001","1.0007"
"92194","-5","-3","2","23.959031","74.607732","0","98.558993","98.566763","0.028706359832938604","0.03","0.31","0.9995","0.9997","0.0002","0.9996"
"91260","-4","-3","1","23.561805","19.83968","0","0","43.401485","0.028624614443626","0.06","0.69","0.9996","0.9997","0.0001","0.9997"
"142241","11","13","2","3202.890786","1487.20083","4688.40961","0","4690.091616","0.028595126543867116","0.00","0.01","1.0011","1.0013","0.0002","1.0012"
"95563","-5","0","5","216.737651","99.56","0","316.26053","316.297651","0.028548821744640202","0.01","0.10","0.9995","1.0000","0.0005","0.9998"
"160089","5","10","5","10225.365523","3123.593759","10255.747213","3093.193337","13348.959282","0.028501485142297098","0.00","0.00","1.0005","1.0010","0.0005","1.0008"
"77711","1","2","1","81.940151","15.009503","96.948036","0","96.949654","0.028484699289908776","0.02","0.30","1.0001","1.0002","0.0001","1.0002"
"153165","8","13","5","194.963926","50.040015","244.961376","0","245.003941","0.02839295069606781","0.01","0.15","1.0008","1.0013","0.0005","1.0011"
"81735","-2","1","3","89.550262","67.070273","156.62964","0","156.62053500000002","0.028317376997797458","0.02","0.19","0.9998","1.0001","0.0003","1.0000"
"126685","-3","0","3","457.222805","800.527796","0","1257.725672","1257.750601","0.0282733917700509","0.00","0.03","0.9997","1.0000","0.0003","0.9999"
"71460","4","6","2","400","215.984294","615.890354","0","615.984294","0.028251424242922554","0.00","0.05","1.0004","1.0006","0.0002","1.0005"
"110436","-3","2","5","77.572279","35.424083","0","112.998075","112.996362","0.028035921690070287","0.02","0.28","0.9997","1.0002","0.0005","1.0000"
"97731","-4","-3","1","117.641194","158.746323","0","276.349728","276.387517","0.027975615965434415","0.01","0.11","0.9996","0.9997","0.0001","0.9997"
"145593","11","13","2","121.127606","6.206711","127.327463","0","127.334317","0.027920202212564353","0.02","0.27","1.0011","1.0013","0.0002","1.0012"
"66283","-1","0","1","792.684936","5030.617496","0","5823.267483","5823.3024319999995","0.027634488734651415","0.00","0.00","0.9999","1.0000","0.0001","1.0000"
"125065","-2","0","2","271.303069","161.233583","0","432.519636","432.536652","0.02796145997114412","0.01","0.08","0.9998","1.0000","0.0002","0.9999"
"57593","-4","1","5","233.660751","124.196537","234.094214","123.763171","357.85728800000004","0.027552572813528325","0.01","0.07","0.9996","1.0001","0.0005","0.9999"
"99939","6","7","1","513.811056","107.230484","620.976298","0","621.04154","0.04504905722486315","0.01","0.08","1.0006","1.0007","0.0001","1.0007"
"157659","9","10","1","136.619233","60.083288","196.647556","0","196.70252100000002","0.027312224147308137","0.01","0.18","1.0009","1.0010","0.0001","1.0010"
"113937","-3","-2","1","32.75098","29.276895","0","62.020461","62.027874999999995","0.02708386354089537","0.04","0.49","0.9997","0.9998","0.0001","0.9998"
"162285","2","7","5","511.861045","175.32588","687.140688","0","687.186925","0.027080898070223024","0.00","0.05","1.0002","1.0007","0.0005","1.0005"
"156963","9","11","2","209.357827","89.490111","298.764761","0","298.847938","0.02706701153169156","0.01","0.12","1.0009","1.0011","0.0002","1.0010"
"94087","-8","2","10","214.999519","184.162712","0","399.147338","399.162231","0.02698107733197136","0.01","0.07","0.9992","1.0002","0.0010","0.9997"
"52043","-3","-2","1","5.648286","14.16499","5.973764","13.839585","19.813276","0.026977096613035996","0.10","1.24","0.9997","0.9998","0.0001","0.9998"
"219281","-2","3","5","13006.551017","3926.679259","3923.793428","13009.891334","16933.230276","0.026965999999999997","0.00","0.00","0.9998","1.0003","0.0005","1.0001"
"254785","3","4","1","14290.791445","19662.909794","33947.234488","0","33953.701239","0.026958","0.00","0.00","1.0003","1.0004","0.0001","1.0004"
"127312","0","5","5","166.489866","96.396343","11.81929","251.11803","262.886209","0.02689618304216897","0.01","0.12","1.0000","1.0005","0.0005","1.0003"
"253024","5","6","1","16918.753939","28573.594938","45477.169708","0","45492.348877","0.027183000000000002","0.00","0.00","1.0005","1.0006","0.0001","1.0006"
"153065","8","13","5","1141.263146","293","1434.013912","0","1434.263146","0.0268377582084698","0.00","0.02","1.0008","1.0013","0.0005","1.0011"
"87292","-2","0","2","55.173444","7.313085","39.193482","23.290633","62.486529000000004","0.02682747526941608","0.04","0.44","0.9998","1.0000","0.0002","0.9999"
"82942","-3","2","5","1916.315343","587.862158","1918.089569","586.088255","2504.177501","0.026757105243739865","0.00","0.01","0.9997","1.0002","0.0005","1.0000"
"127247","-2","3","5","167.022234","500","0","667.061886","667.022234","0.026580072455923018","0.00","0.05","0.9998","1.0003","0.0005","1.0001"
"80257","0","1","1","1594.661297","1000","0","0","2594.661297","0.02657086759299344","0.00","0.01","1.0000","1.0001","0.0001","1.0000"
"234327","1","2","1","4998.576393","44406.107751","0","49405.658614","49404.684144000006","0.02631","0.00","0.00","1.0001","1.0002","0.0001","1.0002"
"118474","-4","1","5","330.415698","199.959401","165.243784","365.122114","530.3750990000001","0.02626917386923688","0.00","0.06","0.9996","1.0001","0.0005","0.9999"
"99642","3","4","1","101.86891","0.504465","102.373222","0","102.373375","0.026242777147545512","0.02","0.27","1.0003","1.0004","0.0001","1.0004"
"71492","4","5","1","91.172916","219.640433","310.717758","0","310.813349","0.026233722872015072","0.01","0.08","1.0004","1.0005","0.0001","1.0005"
"92312","-6","-1","5","9720.98697","9928.953548","9616.99557","10032.908975","19649.940518","0.026210579562161756","0.00","0.00","0.9994","0.9999","0.0005","0.9997"
"155167","9","10","1","2488.804715","5470.191458","2488.804714","5470.191457","7958.996173","0.026010611635106706","0.00","0.00","1.0009","1.0010","0.0001","1.0010"
"247541","0","1","1","40436.242572","1681.681376","0","42120.026433","42117.923948","0.025895","0.00","0.00","1.0000","1.0001","0.0001","1.0000"
"41593","-7","3","10","8.846203","6.129483","0","14.975727","14.975686","0.025709729108671697","0.12","1.48","0.9993","1.0003","0.0010","0.9998"
"222543","-1","0","1","29520.086899","6398.574834","0","35917.448763","35918.661733","0.025706","0.00","0.00","0.9999","1.0000","0.0001","1.0000"
"150122","8","13","5","139.227623","120","206.206065","52.956779","259.227623","0.025569455834270723","0.01","0.13","1.0008","1.0013","0.0005","1.0011"
"204953","1","6","5","98.826977","39.432739","138.252962","0","138.259716","0.025374074592907126","0.02","0.29","1.0001","1.0006","0.0005","1.0004"
"39340","-3","-1","2","165.365227","32.488137","186.66892","11.190328","197.853364","0.025256728758379997","0.01","0.11","0.9997","0.9999","0.0002","0.9998"
"197742","3","9","6","192.645324","170.569893","363.140043","0","363.215217","0.025201981613718213","0.01","0.11","1.0003","1.0009","0.0006","1.0006"
"192711","2","8","6","38.779636","50.973547","88.38333","1.351254","89.753183","0.025191208517257008","0.03","0.42","1.0002","1.0008","0.0006","1.0005"
"154401","5","10","5","102.523545","38.914391","141.41581","0","141.437936","0.025188493392148605","0.02","0.23","1.0005","1.0010","0.0005","1.0008"
"70547","5","7","2","247.304418","200.097901","447.293358","0","447.40231900000003","0.025185810001535334","0.00","0.06","1.0005","1.0007","0.0002","1.0006"
"86962","-3","2","5","644.416245","214.717731","781.891807","77.271724","859.133976","0.025172329486293357","0.00","0.03","0.9997","1.0002","0.0005","1.0000"
"237958","2","3","1","10293.248979","1493.290978","11786.231887","0","11786.539957","0.025021","0.00","0.00","1.0002","1.0003","0.0001","1.0003"
"170530","2","4","2","35","24.178271","59.172448","0","59.178270999999995","0.024932368297544125","0.05","0.58","1.0002","1.0004","0.0002","1.0003"
"231105","-1","4","5","14232.857795","18113.354041","32345.487608","0","32346.211836","0.02493","0.00","0.00","0.9999","1.0004","0.0005","1.0002"
"227618","-2","3","5","12752.579339","4005.308117","16758.449198","0","16757.887456","0.024826","0.00","0.00","0.9998","1.0003","0.0005","1.0001"
