id	tick_lower	tick_upper	ticks	deposited_token0	deposited_token1	collected_token0	collected_token1	total_deposited_usd	total_profit_usd	apr_30d	apr	price_lower	price_upper	price_range	price_mid
66431	1	6	5	26.575745	30.006204	56.574971	0.0	56.581949	0.042638	0.06	0.74	1.0001	1.0006	0.0005	1.0004
131359	-2	5	7	3.890201	55.910621	0.0	0.0	59.800822	0.038554	0.06	0.77	0.9998	1.0005	0.0007	1.0002
183679	1	2	1	62.937439	4.337799	0.0	67.284879	67.275238	0.033473	0.06	0.72	1.0001	1.0002	0.0001	1.0002
91260	-4	-3	1	23.561805	19.83968	0.0	0.0	43.401485	0.028625	0.06	0.69	0.9996	0.9997	0.0001	0.9997
91445	-4	-3	1	15.321915	13.410082	0.0	28.726992	28.731997	0.019428	0.06	0.71	0.9996	0.9997	0.0001	0.9997
159874	8	9	1	277.524382	2668.613351	2943.883055	0.0	2946.137733	1.529064	0.06	0.68	1.0008	1.0009	0.0001	1.0009
66652	1	5	4	5.527635	14.940106	20.464065	0.0	20.467741	0.014042	0.06	0.68	1.0001	1.0005	0.0004	1.0003
74871	1	2	1	10.000179	2.698798	12.698676	0.0	12.698977	0.008929	0.06	0.71	1.0001	1.0002	0.0001	1.0002
170217	1	4	3	4.395157	6.752452	0.0	11.149107	11.147609	0.006301	0.06	0.78	1.0001	1.0004	0.0003	1.0003
102835	1	2	1	543818.693906	848604.147274	1392312.136244	0.0	1392422.84118	832.854811	0.05	0.65	1.0001	1.0002	0.0001	1.0002
134567	12	13	1	221714.39394	1234232.047363	1454413.000296	0.0	1455946.441303	762.504126	0.05	0.63	1.0012	1.0013	0.0001	1.0013
183887	1	2	1	1492529.414727	66909.212133	0.0	1559665.711452	1559438.62686	702.745627	0.05	0.65	1.0001	1.0002	0.0001	1.0002
113032	-3	-2	1	130020.518134	949786.488091	131007.619683	948799.595857	1079807.006225	611.092564	0.05	0.64	0.9997	0.9998	0.0001	0.9998
113070	-3	-2	1	389196.275207	582226.813864	0.0	971337.467443	971423.089071	512.281435	0.05	0.59	0.9997	0.9998	0.0001	0.9998
92427	-4	-3	1	319780.459354	394998.658246	0.0	714676.053374	714779.1176	393.378762	0.05	0.58	0.9996	0.9997	0.0001	0.9997
102784	1	2	1	351668.975476	294952.706455	646585.464187	0.0	646621.681931	391.336913	0.05	0.65	1.0001	1.0002	0.0001	1.0002
113244	-3	-2	1	221343.290433	329819.624563	0.0	551114.207204	551162.914996	285.51918	0.05	0.58	0.9997	0.9998	0.0001	0.9998
101985	1	2	1	299707.549403	150000.0	140758.575577	308972.979713	449707.549403	247.402785	0.05	0.59	1.0001	1.0002	0.0001	1.0002
134487	12	13	1	68195.098902	304911.756189	372728.713031	0.0	373106.855091	196.940344	0.05	0.63	1.0012	1.0013	0.0001	1.0013
67539	4	5	1	82536.978784	216345.886973	298787.868351	0.0	298882.865757	185.522808	0.05	0.61	1.0004	1.0005	0.0001	1.0005
68684	5	6	1	183504.347334	117016.656474	300460.119307	0.0	300521.003808	180.696112	0.05	0.6	1.0005	1.0006	0.0001	1.0006
92529	-4	-3	1	141872.55881	182269.401687	0.0	324096.304157	324141.960497	174.19001	0.05	0.56	0.9996	0.9997	0.0001	0.9997
144391	11	12	1	23403.418175	302722.6896	204727.523326	121187.222515	326126.107775	169.093622	0.05	0.64	1.0011	1.0012	0.0001	1.0012
134916	12	13	1	86982.436088	238859.386133	325546.636389	0.0	325841.822221	164.141164	0.05	0.6	1.0012	1.0013	0.0001	1.0013
151439	9	10	1	347402.771586	11562.052553	358954.383716	0.0	358964.824139	161.609855	0.05	0.57	1.0009	1.001	0.0001	1.001
66639	3	4	1	22325.267494	233980.830026	0.0	256314.924878	256306.09752	155.307757	0.05	0.6	1.0003	1.0004	0.0001	1.0004
113037	-3	-2	1	67957.060567	199936.471167	32501.244208	235384.53293	267893.531734	150.885319	0.05	0.63	0.9997	0.9998	0.0001	0.9998
183950	1	2	1	320386.979059	10972.741972	0.0	331408.310736	331359.721031	146.313564	0.05	0.64	1.0001	1.0002	0.0001	1.0002
113042	-3	-2	1	76653.028948	149949.820044	27491.26286	199100.626015	226602.848992	127.350535	0.05	0.63	0.9997	0.9998	0.0001	0.9998
67553	4	5	1	32369.083368	169413.657542	201707.883843	0.0	201782.74091	121.206885	0.05	0.59	1.0004	1.0005	0.0001	1.0005
102790	1	2	1	89926.687638	71182.516337	161100.514295	0.0	161109.203975	97.325921	0.05	0.65	1.0001	1.0002	0.0001	1.0002
163555	1	2	1	146575.737549	35341.535697	0.0	181940.683932	181917.273246	83.543472	0.05	0.61	1.0001	1.0002	0.0001	1.0002
184014	1	2	1	176517.140022	5559.595453	0.0	182103.483193	182076.735475	79.439947	0.05	0.63	1.0001	1.0002	0.0001	1.0002
113051	-3	-2	1	48662.728826	79973.059243	15605.835937	113022.516295	128635.788069	72.175331	0.05	0.63	0.9997	0.9998	0.0001	0.9998
183768	1	2	1	145513.913088	10000.127031	152063.847143	3449.50966	155514.040119	64.718912	0.05	0.6	1.0001	1.0002	0.0001	1.0002
113135	-3	-2	1	39569.35702	60622.558096	0.0	100183.221346	100191.915116	55.798836	0.05	0.63	0.9997	0.9998	0.0001	0.9998
90816	-3	0	3	81206.008795	1618.56711	0.0	82812.63457	82824.575905	45.020524	0.05	0.57	0.9997	1.0	0.0003	0.9999
137940	12	13	1	22025.391336	56810.315543	78765.535183	0.0	78835.706879	40.81807	0.05	0.63	1.0012	1.0013	0.0001	1.0013
82997	-2	-1	1	54974.036625	12045.100168	0.0	67011.385701	67019.136793	39.326041	0.05	0.6	0.9998	0.9999	0.0001	0.9999
79934	0	1	1	26727.658864	43349.611787	70075.929967	0.0	70077.270651	37.752339	0.05	0.55	1.0	1.0001	0.0001	1.0
99211	-3	2	5	5708.097478	54998.849978	0.0	60707.603201	60706.947456	37.658202	0.05	0.66	0.9997	1.0002	0.0005	1.0
42750	-4	-3	1	40369.339592	6296.691369	0.0	46652.177201	46666.030961	35.932782	0.05	0.67	0.9996	0.9997	0.0001	0.9997
38673	-2	-1	1	44997.016979	1279.275394	46276.546471	0.0	46276.292373	34.130901	0.05	0.62	0.9998	0.9999	0.0001	0.9999
113358	-3	-2	1	30647.315075	34406.969611	0.0	65047.434522	65054.284686	32.989163	0.05	0.57	0.9997	0.9998	0.0001	0.9998
113399	-3	-2	1	31714.382882	33166.436641	0.0	64873.70272	64880.819523	32.660638	0.05	0.57	0.9997	0.9998	0.0001	0.9998
163889	0	5	5	53629.094657	23895.896193	77522.984823	0.0	77524.99085	32.037203	0.05	0.55	1.0	1.0005	0.0005	1.0003
102020	1	2	1	32036.319566	21665.396361	45258.943727	8441.224476	53701.715927	31.085754	0.05	0.62	1.0001	1.0002	0.0001	1.0002
171729	-1	7	8	34015.062214	31042.785326	0.0	0.0	65057.84754	30.80496	0.05	0.65	0.9999	1.0007	0.0008	1.0003
113175	-3	-2	1	21771.705481	32249.609595	0.0	54016.522843	54021.315076	29.813183	0.05	0.62	0.9997	0.9998	0.0001	0.9998
113342	-3	-2	1	24386.865451	33901.636216	0.0	58283.11461	58288.501667	29.680747	0.05	0.57	0.9997	0.9998	0.0001	0.9998
68731	5	6	1	22594.57328	28458.388435	51037.944169	0.0	51052.961715	29.564709	0.05	0.57	1.0005	1.0006	0.0001	1.0006
144579	10	12	2	11287.742349	53617.177626	64846.908586	0.0	64904.919975	29.440501	0.05	0.56	1.001	1.0012	0.0002	1.0011
76167	1	2	1	38434.140941	11364.394113	49797.269089	0.0	49798.535054	28.641019	0.05	0.58	1.0001	1.0002	0.0001	1.0002
144975	11	12	1	42533.145382	7205.71265	49730.884417	0.0	49738.858032	26.43855	0.05	0.66	1.0011	1.0012	0.0001	1.0012
113061	-3	-2	1	18248.474007	28266.76645	5643.116864	40869.279307	46515.240457	26.035817	0.05	0.63	0.9997	0.9998	0.0001	0.9998
134732	12	13	1	25137.459487	24699.241562	49806.470321	0.0	49836.701049	25.999425	0.05	0.63	1.0012	1.0013	0.0001	1.0013
113122	-3	-2	1	19654.57975	27325.113952	0.0	46975.342492	46979.693702	24.980675	0.05	0.6	0.9997	0.9998	0.0001	0.9998
197729	5	6	1	11313.922865	50464.921187	61751.559398	0.0	61778.844052	24.492309	0.05	0.6	1.0005	1.0006	0.0001	1.0006
134569	12	13	1	1340.802915	41390.582107	42679.746632	0.0	42731.385022	23.054183	0.05	0.65	1.0012	1.0013	0.0001	1.0013
67601	4	6	2	20673.818852	16906.689104	37572.986939	0.0	37580.507956	22.638752	0.05	0.6	1.0004	1.0006	0.0002	1.0005
197081	5	6	1	9104.622385	41232.549671	50314.874364	0.0	50337.172056	21.932297	0.05	0.66	1.0005	1.0006	0.0001	1.0006
68718	5	6	1	17932.426843	16896.491498	34820.063126	0.0	34828.918341	20.554844	0.05	0.59	1.0005	1.0006	0.0001	1.0006
198186	5	6	1	9847.916672	44103.333432	53927.403615	0.0	53951.250104	19.643279	0.05	0.56	1.0005	1.0006	0.0001	1.0006
113178	-3	-2	1	13900.083568	20589.671708	0.0	34486.695688	34489.755276	19.01398	0.05	0.62	0.9997	0.9998	0.0001	0.9998
208809	2	3	1	45885.050849	4400.159282	46539.892518	3745.181333	50285.210131	18.952035	0.05	0.6	1.0002	1.0003	0.0001	1.0003
79935	0	1	1	13156.670618	21340.902682	34496.913261	0.0	34497.5733	18.55008	0.05	0.55	1.0	1.0001	0.0001	1.0
134574	12	13	1	1057.750118	32652.743074	33669.756025	0.0	33710.493192	18.178322	0.05	0.65	1.0012	1.0013	0.0001	1.0013
40609	-3	-2	1	23345.804116	2799.125733	25871.290523	274.381858	26144.929849	17.953135	0.05	0.59	0.9997	0.9998	0.0001	0.9998
144935	11	12	1	14691.559782	19023.0	29894.51831	3802.844932	33714.559782	17.734921	0.05	0.65	1.0011	1.0012	0.0001	1.0012
113152	-3	-2	1	11927.735681	17995.569191	0.0	29920.682052	29923.304872	16.598725	0.05	0.62	0.9997	0.9998	0.0001	0.9998
82426	-4	-1	3	7734.740091	23000.18182	0.0	30733.856631	30734.921911	16.595229	0.05	0.55	0.9996	0.9999	0.0003	0.9998
151868	9	10	1	34750.198144	894.458838	35643.85125	0.0	35644.656982	16.41302	0.05	0.59	1.0009	1.001	0.0001	1.001
73212	1	2	1	17143.212715	8681.502224	23478.669382	2345.294187	25824.714939	15.957135	0.05	0.62	1.0001	1.0002	0.0001	1.0002
82328	-4	-1	3	6944.071413	20866.992991	0.0	27810.110073	27811.064404	15.149511	0.05	0.56	0.9996	0.9999	0.0003	0.9998
163011	-1	4	5	17844.171574	14603.054983	19343.282418	13103.774045	32447.226557	14.735883	0.05	0.61	0.9999	1.0004	0.0005	1.0002
57789	-4	-2	2	2786.806825	18055.592697	685.418777	20156.532796	20842.399522	13.572185	0.05	0.62	0.9996	0.9998	0.0002	0.9997
75606	1	2	1	18639.272764	4863.877855	22899.850738	602.828219	23503.150619	13.289861	0.05	0.57	1.0001	1.0002	0.0001	1.0002
100804	1	2	1	1041.60051	20839.310687	5910.386958	15969.6278	21880.911197	12.421461	0.05	0.61	1.0001	1.0002	0.0001	1.0002
67793	4	6	2	10971.843487	10000.85	20968.217604	0.0	20972.693487	11.725752	0.05	0.55	1.0004	1.0006	0.0002	1.0005
103293	1	2	1	5776.364743	14637.012903	20411.389443	0.0	20413.377646	11.034354	0.05	0.59	1.0001	1.0002	0.0001	1.0002
113184	-3	-2	1	7192.971223	10696.392992	0.0	17887.781286	17889.364215	9.853559	0.05	0.62	0.9997	0.9998	0.0001	0.9998
182192	-1	3	4	10205.51107	11453.193708	12476.481973	9182.574548	21658.704778	8.883366	0.05	0.59	0.9999	1.0003	0.0004	1.0001
68668	5	6	1	11057.289766	802.528461	11859.414369	0.0	11859.818227	7.473093	0.05	0.62	1.0005	1.0006	0.0001	1.0006
195006	5	6	1	5396.793282	12761.055633	10318.426696	7836.832052	18157.848915	7.203494	0.05	0.6	1.0005	1.0006	0.0001	1.0006
113034	-3	-2	1	1425.656008	10414.270244	0.0	11839.632583	11839.926252	6.874636	0.05	0.65	0.9997	0.9998	0.0001	0.9998
42844	-4	-2	2	1345.006735	8659.318008	0.0	10004.036131	10004.324743	6.580092	0.05	0.57	0.9996	0.9998	0.0002	0.9997
67526	4	5	1	10518.51281	1188.634254	0.0	11711.934621	11707.147064	6.496931	0.05	0.55	1.0004	1.0005	0.0001	1.0005
103409	1	2	1	3362.351794	8484.086176	11845.285906	0.0	11846.43797	6.239353	0.05	0.57	1.0001	1.0002	0.0001	1.0002
100984	0	2	2	2017.953769	8500.525245	10517.792121	0.0	10518.479014	6.112491	0.05	0.62	1.0	1.0002	0.0002	1.0001
144406	11	12	1	2630.041663	10383.279009	12688.146672	313.66295	13013.320672	6.008803	0.05	0.57	1.0011	1.0012	0.0001	1.0012
151111	9	10	1	11822.17372	888.206851	10019.25884	2692.836732	12710.380571	5.952985	0.05	0.6	1.0009	1.001	0.0001	1.001
141988	7	8	1	6092.621219	5736.354996	0.0	11833.694942	11828.976215	5.938448	0.05	0.62	1.0007	1.0008	0.0001	1.0008
193205	5	7	2	10748.580129	3795.312989	14541.897087	0.0	14543.893118	5.922138	0.05	0.61	1.0005	1.0007	0.0002	1.0006
44108	-6	-4	2	3854.382742	4226.423356	0.0	8079.081018	8080.806098	5.446219	0.05	0.59	0.9994	0.9996	0.0002	0.9995
85463	-3	2	5	6817.499358	2550.14516	8588.478467	779.539901	9367.644518	5.363079	0.05	0.59	0.9997	1.0002	0.0005	1.0
145238	11	12	1	9701.094194	1157.851431	10857.666592	0.0	10858.945625	5.330432	0.05	0.61	1.0011	1.0012	0.0001	1.0012
183954	1	2	1	10575.75322	362.202645	0.0	10939.559777	10937.955865	4.825572	0.05	0.64	1.0001	1.0002	0.0001	1.0002
67555	4	5	1	1272.758287	6573.369806	7843.224178	0.0	7846.128093	4.711018	0.05	0.59	1.0004	1.0005	0.0001	1.0005
103222	1	2	1	2385.887449	5999.999999	8385.072906	0.0	8385.887448	4.621302	0.05	0.6	1.0001	1.0002	0.0001	1.0002
113252	-3	-2	1	3486.716421	5177.207881	0.0	8663.156931	8663.924302	4.498027	0.05	0.58	0.9997	0.9998	0.0001	0.9998
160740	1	12	11	5002.578955	4371.905447	8437.787114	935.284259	9374.484402	4.447119	0.05	0.63	1.0001	1.0012	0.0011	1.0007
134470	12	13	1	1875.796516	6266.040427	8134.079749	0.0	8141.836943	4.420655	0.05	0.65	1.0012	1.0013	0.0001	1.0013
132408	4	5	1	2093.747121	7002.800347	8638.803771	454.878521	9096.547468	4.335331	0.05	0.57	1.0004	1.0005	0.0001	1.0005
132569	4	5	1	1921.693059	6755.681857	8674.41049	0.0	8677.374916	4.242165	0.05	0.58	1.0004	1.0005	0.0001	1.0005
79874	0	1	1	328.351861	6711.94181	7039.97375	0.0	7040.293671	4.174947	0.05	0.6	1.0	1.0001	0.0001	1.0
38656	-2	-1	1	4884.531804	452.979557	5337.600038	0.0	5337.511361	4.112865	0.05	0.65	0.9998	0.9999	0.0001	0.9999
42671	-4	-3	1	4749.987712	765.992357	5516.281187	0.0	5515.980069	4.06513	0.05	0.64	0.9996	0.9997	0.0001	0.9997
135464	12	13	1	4993.297842	3685.3943	8674.194446	0.0	8678.692142	3.95371	0.05	0.55	1.0012	1.0013	0.0001	1.0013
102470	1	2	1	4720.706985	2508.68891	6145.16608	1084.082767	7229.395895	3.896048	0.05	0.58	1.0001	1.0002	0.0001	1.0002
151731	9	10	1	8003.992413	162.161889	8166.008268	0.0	8166.154302	3.80691	0.05	0.59	1.0009	1.001	0.0001	1.001
184889	1	2	1	9438.22911	270.191761	0.0	9709.849773	9708.420871	3.694444	0.05	0.55	1.0001	1.0002	0.0001	1.0002
99890	5	6	1	5865.312836	758.820563	0.0	6627.393641	6624.133399	3.64404	0.05	0.59	1.0005	1.0006	0.0001	1.0006
182122	1	2	1	7412.657832	1044.383212	0.0	8458.188835	8457.041044	3.610367	0.05	0.62	1.0001	1.0002	0.0001	1.0002
91836	-4	-3	1	2990.0	2772.855128	0.0	5761.88075	5762.855128	3.58081	0.05	0.65	0.9996	0.9997	0.0001	0.9997
113287	-3	-2	1	2890.670691	4306.146246	0.0	7196.180266	7196.816937	3.580122	0.05	0.56	0.9997	0.9998	0.0001	0.9998
183859	1	2	1	6904.293583	405.005569	0.0	7310.353949	7309.299152	3.349862	0.05	0.66	1.0001	1.0002	0.0001	1.0002
185265	1	2	1	7892.394865	263.999805	0.0	8157.59133	8156.39467	3.511553	0.05	0.63	1.0001	1.0002	0.0001	1.0002
170210	2	4	2	3657.412767	2526.619158	6183.423491	0.0	6184.031925	2.689933	0.05	0.6	1.0002	1.0004	0.0002	1.0003
113185	-3	-2	1	1869.101045	2779.468831	0.0	4648.15855	4648.569876	2.560355	0.05	0.62	0.9997	0.9998	0.0001	0.9998
92433	-4	-3	1	1790.169034	2211.249454	0.0	4000.841521	4001.418488	2.201073	0.05	0.58	0.9996	0.9997	0.0001	0.9997
144388	11	12	1	245.064466	3731.995804	2655.631302	1318.622798	3977.06027	1.84131	0.05	0.57	1.0011	1.0012	0.0001	1.0012
113035	-3	-2	1	775.289001	2280.977808	0.0	3056.101944	3056.266809	1.773431	0.05	0.65	0.9997	0.9998	0.0001	0.9998
151737	9	10	1	3705.54994	75.074906	3780.557237	0.0	3780.624846	1.760888	0.05	0.59	1.0009	1.001	0.0001	1.001
101297	0	2	2	709.57299	2288.373913	2997.772248	0.0	2997.946903	1.611004	0.05	0.58	1.0	1.0002	0.0002	1.0001
38476	-2	0	2	1771.666768	364.56869	2136.302151	0.0	2136.235458	1.60792	0.05	0.64	0.9998	1.0	0.0002	0.9999
99424	-2	3	5	1287.755116	1499.779312	1804.162909	983.397741	2787.534428	1.598801	0.05	0.61	0.9998	1.0003	0.0005	1.0001
141984	7	8	1	1524.819708	1435.655827	0.0	2961.656505	2960.475535	1.589088	0.05	0.66	1.0007	1.0008	0.0001	1.0008
113079	-3	-2	1	1112.367361	1723.049741	343.985969	2491.257754	2835.417102	1.579233	0.05	0.63	0.9997	0.9998	0.0001	0.9998
131498	0	10	10	1715.603302	1393.180857	0.0	3110.026665	3108.784159	1.545171	0.05	0.59	1.0	1.001	0.001	1.0005
133922	8	9	1	717.406333	2334.969386	0.0	3053.013199	3052.375719	1.456589	0.05	0.57	1.0008	1.0009	0.0001	1.0009
113112	-3	-2	1	918.328883	1418.222861	0.0	2336.350065	2336.551744	1.319339	0.05	0.64	0.9997	0.9998	0.0001	0.9998
91792	-4	-3	1	1087.160983	910.949095	0.0	1997.754434	1998.110078	1.257154	0.05	0.66	0.9996	0.9997	0.0001	0.9997
151607	-4	8	12	0.0	1999.109476	1011.589534	987.017808	1999.109476	0.976667	0.05	0.62	0.9996	1.0008	0.0012	1.0002
39507	-3	-1	2	999.999996	59.429486	1059.446978	0.0	1059.429482	0.811517	0.05	0.65	0.9997	0.9999	0.0002	0.9998
135279	12	13	1	929.681	645.224289	1574.118332	0.0	1574.905289	0.744842	0.05	0.57	1.0012	1.0013	0.0001	1.0013
173321	1	4	3	691.910979	1065.38339	417.385402	1340.037413	1757.294369	0.744232	0.05	0.59	1.0001	1.0004	0.0003	1.0003
89547	-4	1	5	1002.809826	331.557244	0.0	1334.278959	1334.36707	0.739819	0.05	0.58	0.9996	1.0001	0.0005	0.9999
166416	0	5	5	1054.999924	631.438435	0.0	1686.800892	1686.438359	0.705957	0.05	0.57	1.0	1.0005	0.0005	1.0003
43945	-6	-4	2	421.007253	500.933527	48.34277	873.432071	921.94078	0.704304	0.05	0.66	0.9994	0.9996	0.0002	0.9995
170158	-1	5	6	500.0	874.467724	0.0	0.0	1374.467724	0.640857	0.05	0.64	0.9999	1.0005	0.0006	1.0002
43177	-7	-3	4	359.712808	412.501566	0.0	772.072991	772.214374	0.586445	0.05	0.66	0.9993	0.9997	0.0004	0.9995
88719	-4	2	6	707.380741	220.663184	0.0	928.023653	928.043925	0.564567	0.05	0.63	0.9996	1.0002	0.0006	0.9999
121166	-1	2	3	1000.0	0.0	934.796871	65.197246	1000.0	0.559187	0.05	0.65	0.9999	1.0002	0.0003	1.0001
38743	-3	-1	2	390.021561	412.5421	712.105595	90.534485	802.563661	0.551248	0.05	0.58	0.9997	0.9999	0.0002	0.9998
99461	-4	6	10	476.472438	429.029894	0.0	905.662869	905.502332	0.551113	0.05	0.65	0.9996	1.0006	0.001	1.0001
163976	-3	7	10	701.845217	500.0	0.0	0.0	1201.845217	0.548613	0.05	0.61	0.9997	1.0007	0.001	1.0002
75922	1	2	1	680.725845	210.510193	891.212503	0.0	891.236038	0.543553	0.05	0.62	1.0001	1.0002	0.0001	1.0002
99687	2	7	5	616.289813	273.37753	889.591686	0.0	889.667343	0.457178	0.05	0.55	1.0002	1.0007	0.0005	1.0005
79825	0	5	5	597.529864	188.391929	785.910505	0.0	785.921793	0.462674	0.05	0.6	1.0	1.0005	0.0005	1.0003
79999	0	1	1	416.70057	389.5443	0.0	806.27577	806.24487	0.45101	0.05	0.57	1.0	1.0001	0.0001	1.0
83065	-3	2	5	442.570413	181.34393	0.0	623.920092	623.914343	0.392327	0.05	0.65	0.9997	1.0002	0.0005	1.0
90491	-4	1	5	555.913871	149.940798	0.0	705.800814	705.854669	0.380646	0.05	0.56	0.9996	1.0001	0.0005	0.9999
150142	-1	15	16	255.015871	607.989611	672.822573	189.915649	863.005482	0.376998	0.05	0.55	0.9999	1.0015	0.0016	1.0007
92210	-4	-3	1	276.39224	292.138332	0.0	568.440955	568.530572	0.330078	0.05	0.61	0.9996	0.9997	0.0001	0.9997
53745	-4	1	5	329.608545	169.991627	81.953825	417.630192	499.600172	0.315485	0.05	0.59	0.9996	1.0001	0.0005	0.9999
193294	5	7	2	488.958912	222.50151	711.342252	0.0	711.460422	0.28442	0.05	0.6	1.0005	1.0007	0.0002	1.0006
153597	-2	11	13	279.513215	280.689104	510.17644	49.983526	560.202319	0.269505	0.05	0.62	0.9998	1.0011	0.0013	1.0005
66574	3	5	2	210.617529	173.982425	0.0	384.693742	384.599954	0.251842	0.05	0.64	1.0003	1.0005	0.0002	1.0004
151399	9	10	1	480.653756	29.596287	510.223333	0.0	510.250043	0.249559	0.05	0.62	1.0009	1.001	0.0001	1.001
56466	-3	-1	2	222.256814	124.647114	0.0	346.867454	346.903928	0.245414	0.05	0.67	0.9997	0.9999	0.0002	0.9998
100186	3	8	5	274.293179	115.416812	389.666832	0.0	389.709991	0.24049	0.05	0.66	1.0003	1.0008	0.0005	1.0006
102752	1	2	1	250.360577	133.191475	383.536421	0.0	383.552052	0.23464	0.05	0.66	1.0001	1.0002	0.0001	1.0002
42882	-4	-3	1	241.242946	9.879346	0.0	251.03835	251.122292	0.162002	0.05	0.56	0.9996	0.9997	0.0001	0.9997
76039	1	2	1	200.655978	63.198052	263.846953	0.0	263.85403	0.156792	0.05	0.6	1.0001	1.0002	0.0001	1.0002
92334	-4	-2	2	180.759606	68.993244	0.0	249.703625	249.75285	0.15592	0.05	0.65	0.9996	0.9998	0.0002	0.9997
136572	8	13	5	22.135209	291.549809	313.384209	0.0	313.685018	0.144722	0.05	0.56	1.0008	1.0013	0.0005	1.0011
134016	10	11	1	12.78147	226.689661	239.23384	0.0	239.471131	0.131014	0.05	0.66	1.001	1.0011	0.0001	1.0011
165773	0	5	5	190.021278	112.748243	0.0	302.834722	302.769521	0.130198	0.05	0.58	1.0	1.0005	0.0005	1.0003
42906	-5	0	5	113.019275	29.649049	69.778086	72.876389	142.668324	0.109052	0.05	0.66	0.9995	1.0	0.0005	0.9998
79808	-1	3	4	62.53097	95.08746	0.0	37.950535	157.61843	0.098371	0.05	0.64	0.9999	1.0003	0.0004	1.0001
152473	9	10	1	218.267985	6.322267	224.584555	0.0	224.590252	0.097392	0.05	0.55	1.0009	1.001	0.0001	1.001
184504	1	2	1	199.999971	5.727023	205.726413	0.0	205.726994	0.083589	0.05	0.59	1.0001	1.0002	0.0001	1.0002
85939	-5	2	7	64.354571	59.038538	0.0	123.394232	123.393109	0.079436	0.05	0.67	0.9995	1.0002	0.0007	0.9999
39255	-3	-2	1	37.119818	63.375524	89.634826	10.874326	100.495342	0.076337	0.05	0.64	0.9997	0.9998	0.0001	0.9998
144446	4	12	8	2.442727	142.369077	144.698919	0.0	144.811804	0.068137	0.05	0.58	1.0004	1.0012	0.0008	1.0008
163354	0	5	5	105.072284	33.414426	0.0	138.519317	138.48671	0.067325	0.05	0.65	1.0	1.0005	0.0005	1.0003
169294	2	4	2	74.997141	51.505	64.66789	61.837241	126.502141	0.05809	0.05	0.63	1.0002	1.0004	0.0002	1.0003
73593	-6	5	11	31.594537	65.158154	66.712624	30.042131	96.752691	0.057575	0.05	0.6	0.9994	1.0005	0.0011	1.0
163579	1	2	1	98.739083	23.77564	0.0	122.530491	122.514723	0.055871	0.05	0.61	1.0001	1.0002	0.0001	1.0002
165180	-3	7	10	51.97038	45.0	0.0	0.0	96.97038	0.042904	0.05	0.6	0.9997	1.0007	0.001	1.0002
99686	2	7	5	57.534204	25.521367	83.048507	0.0	83.055571	0.042692	0.05	0.55	1.0002	1.0007	0.0005	1.0005
197434	5	6	1	17.159235	77.438373	94.555732	0.0	94.597608	0.039093	0.05	0.63	1.0005	1.0006	0.0001	1.0006
66626	3	4	1	5.673176	53.799362	0.0	59.474779	59.472538	0.038167	0.05	0.63	1.0003	1.0004	0.0001	1.0004
138200	12	13	1	19.29694	50.058687	69.293791	0.0	69.355627	0.034124	0.05	0.6	1.0012	1.0013	0.0001	1.0013
143995	8	12	4	0.0	72.729984	72.657294	0.0	72.729984	0.03368	0.05	0.57	1.0008	1.0012	0.0004	1.001
170530	2	4	2	35.0	24.178271	59.172448	0.0	59.178271	0.024932	0.05	0.58	1.0002	1.0004	0.0002	1.0003
83083	-2	0	2	20.819482	1.918302	0.0	22.735877	22.737784	0.013608	0.05	0.62	0.9998	1.0	0.0002	0.9999
101771	0	2	2	7.035603	13.981868	0.739965	20.278531	21.017471	0.011802	0.05	0.6	1.0	1.0002	0.0002	1.0001
91019	-4	-3	1	8.777875	8.983409	7.3749	10.385898	17.761284	0.011372	0.05	0.67	0.9996	0.9997	0.0001	0.9997
42667	-4	-3	1	3.714767	0.598708	4.31371	0.0	4.313475	0.003268	0.05	0.66	0.9996	0.9997	0.0001	0.9997
65831	-4	1	5	1.452686	0.701074	0.0	2.153659	2.15376	0.001315	0.05	0.6	0.9996	1.0001	0.0005	0.9999
67803	4	6	2	0.897218	0.817815	1.714666	0.0	1.715033	0.000955	0.05	0.55	1.0004	1.0006	0.0002	1.0005
239193	1	6	5	66.395048	31.227804	73.212924	0.0	97.622852	0.033453	0.05	0.67	1.0001	1.0006	0.0005	1.0004
239215	2	3	1	0.066906	0.1	0.087078	0.079821	0.166906	4.9e-05	0.05	0.57	1.0002	1.0003	0.0001	1.0003
134455	12	13	1	664182.046335	2040005.424202	2610334.708512	91440.711728	2704187.470537	1224.324782	0.04	0.54	1.0012	1.0013	0.0001	1.0013
110075	-1	0	1	530428.773736	440417.779873	970879.482642	0.0	970846.553609	426.288098	0.04	0.49	0.9999	1.0	0.0001	1.0
81835	-2	-1	1	499996.999998	168503.005031	668531.583096	0.0	668500.005029	317.417819	0.04	0.49	0.9998	0.9999	0.0001	0.9999
113348	-3	-1	2	567953.924221	206294.600984	0.0	774150.077215	774248.525205	305.172554	0.04	0.44	0.9997	0.9999	0.0002	0.9998
113195	-3	-2	1	197125.144411	430048.118142	0.0	627130.195728	627173.262553	253.818318	0.04	0.46	0.9997	0.9998	0.0001	0.9998
68181	4	6	2	266016.448126	219145.576474	485064.478791	0.0	485162.0246	235.287341	0.04	0.48	1.0004	1.0006	0.0002	1.0005
