id	tick_lower	tick_upper	ticks	deposited_token0	deposited_token1	collected_token0	collected_token1	total_deposited_usd	total_profit_usd	apr_est_30d	price_lower	price_upper	price_range	price_mid
334365.0	-2.0	-1.0	1.0	45228.1	13659.2	0.0	58881.1	58887.3	-6.25963	-0.12933	0.9998	0.9999	9.998e-05	0.99985
334367.0	-2.0	-1.0	1.0	32422.7	6549.11	0.0	38967.2	38971.8	-4.59038	-0.143308	0.9998	0.9999	9.998e-05	0.99985
334369.0	-3.0	-1.0	2.0	3987.75	6130.33	0.0	10117.5	10118.1	-0.555858	-0.0668401	0.9997	0.9999	0.00019995	0.9998
334371.0	-2.0	-1.0	1.0	1558.38	418.809	0.0	1976.97	1977.19	-0.217225	-0.13367	0.9998	0.9999	9.998e-05	0.99985
334374.0	-2.0	-1.0	1.0	82495.9	18889.2	0.0	101374.0	101385.0	-11.6046	-0.13926	0.9998	0.9999	9.998e-05	0.99985
334380.0	-2.0	-1.0	1.0	3566.97	1101.99	0.0	4668.47	4668.96	-0.492888	-0.12844	0.9998	0.9999	9.998e-05	0.99985
334384.0	-2.0	-1.0	1.0	740.623	408.525	0.0	1149.05	1149.15	-0.098311	-0.104087	0.9998	0.9999	9.998e-05	0.99985
334386.0	-2.0	-1.0	1.0	8.75427	3.24136	0.0	11.9944	11.9956	-0.001197	-0.121407	0.9998	0.9999	9.998e-05	0.99985
334391.0	-2.0	-1.0	1.0	17446.2	6459.62	0.0	23903.4	23905.8	-2.38091	-0.121174	0.9998	0.9999	9.998e-05	0.99985
334402.0	-2.0	-1.0	1.0	6755.62	2446.15	0.0	9200.85	9201.77	-0.92343	-0.122097	0.9998	0.9999	9.998e-05	0.99985
334414.0	-2.0	-1.0	1.0	4245.01	3354.87	0.0	7599.34	7599.88	-0.543415	-0.0869954	0.9998	0.9999	9.998e-05	0.99985
334417.0	-2.0	-1.0	1.0	64516.4	49285.0	0.0	113793.0	113801.0	-8.27936	-0.0885158	0.9998	0.9999	9.998e-05	0.99985
334425.0	-2.0	-1.0	1.0	90643.5	71503.2	0.0	162135.0	162147.0	-11.5967	-0.0870159	0.9998	0.9999	9.998e-05	0.99985
334435.0	-2.0	-1.0	1.0	4017.42	3221.32	0.0	7238.23	7238.74	-0.513158	-0.0862501	0.9998	0.9999	9.998e-05	0.99985
334473.0	-2.0	0.0	2.0	779.607	223.575	0.0	1003.12	1003.18	-0.06058	-0.0734719	0.9998	1.0	0.00019997	0.9999
334499.0	-2.0	-1.0	1.0	25585.4	22414.6	0.0	47996.8	48000.0	-3.24001	-0.0821253	0.9998	0.9999	9.998e-05	0.99985
334521.0	-2.0	0.0	2.0	14002.1	4506.41	0.0	18507.5	18508.5	-1.05916	-0.0696248	0.9998	1.0	0.00019997	0.9999
334532.0	-3.0	2.0	5.0	3619.71	1532.18	3737.04	1414.87	5151.89	0.018415	0.00434887	0.9997	1.0002	0.00049995	0.99995
334536.0	-2.0	-1.0	1.0	535.467	503.241	0.0	1038.64	1038.71	-0.067346	-0.0788842	0.9998	0.9999	9.998e-05	0.99985
334574.0	-2.0	-1.0	1.0	21512.2	18761.4	25242.1	15032.1	40273.6	0.589397	0.0178057	0.9998	0.9999	9.998e-05	0.99985
334596.0	-3.0	-1.0	2.0	3929.81	10497.1	0.0	14426.4	14426.9	-0.499958	-0.042163	0.9997	0.9999	0.00019995	0.9998
334685.0	-4.0	2.0	6.0	9090.76	6241.88	0.0	15332.8	15332.6	0.201248	0.0159693	0.9996	1.0002	0.00059991	0.9999
334698.0	-2.0	-1.0	1.0	38323.0	28220.7	0.0	66538.8	66543.7	-4.93519	-0.0902336	0.9998	0.9999	9.998e-05	0.99985
334735.0	-3.0	-1.0	2.0	1633.8	3923.69	0.0	5557.28	5557.49	-0.211382	-0.0462765	0.9997	0.9999	0.00019995	0.9998
334746.0	-4.0	3.0	7.0	23592.2	12399.3	0.0	35993.2	35991.6	1.66524	0.0562923	0.9996	1.0003	0.00069993	0.99995
334787.0	-2.0	-1.0	1.0	130930.0	72988.1	0.0	203900.0	203918.0	-17.294	-0.103184	0.9998	0.9999	9.998e-05	0.99985
334850.0	-3.0	-1.0	2.0	735.42	1492.31	0.0	2227.64	2227.73	-0.097809	-0.0534179	0.9997	0.9999	0.00019995	0.9998
334856.0	-2.0	0.0	2.0	419.941	86.3035	0.0	506.209	506.244	-0.034832	-0.0837124	0.9998	1.0	0.00019997	0.9999
334979.0	-3.0	-1.0	2.0	201.496	473.8	0.0	0.0	675.296	-675.296	-1216.67	0.9997	0.9999	0.00019995	0.9998
334984.0	-2.0	-1.0	1.0	11000.4	7434.23	11315.3	7119.32	18434.6	0.050551	0.00333632	0.9998	0.9999	9.998e-05	0.99985
335026.0	-2.0	-1.0	1.0	28280.5	17838.0	0.0	46114.8	46118.5	-3.69467	-0.0974703	0.9998	0.9999	9.998e-05	0.99985
335050.0	-3.0	-1.0	2.0	19015.9	39847.1	16458.8	42403.8	58863.0	-0.409752	-0.00846935	0.9997	0.9999	0.00019995	0.9998
335057.0	-3.0	2.0	5.0	1510.4	560.886	0.0	2071.31	2071.29	0.026736	0.0157046	0.9997	1.0002	0.00049995	0.99995
335117.0	-3.0	0.0	3.0	65619.6	51890.0	58921.6	58586.9	117510.0	-1.0646	-0.0110226	0.9997	1.0	0.00029994	0.99985
335187.0	-6.0	4.0	10.0	104.977	79.9865	104.976	79.9873	184.963	-2e-06	-1.31558e-05	0.9994	1.0004	0.00099985	0.9999
335206.0	-6.0	4.0	10.0	76.1082	57.989	76.1069	57.9903	134.097	-1e-06	-9.07302e-06	0.9994	1.0004	0.00099985	0.9999
335224.0	-6.0	4.0	10.0	10.1017	7.69679	10.1015	7.69695	17.7985	-2e-06	-0.000136716	0.9994	1.0004	0.00099985	0.9999
335589.0	-2.0	-1.0	1.0	2624.0	1275.31	0.0	3898.96	3899.31	-0.350646	-0.109409	0.9998	0.9999	9.998e-05	0.99985
335725.0	-3.0	2.0	5.0	840.0	294.13	0.0	1134.14	1134.13	0.012465	0.0133721	0.9997	1.0002	0.00049995	0.99995
335745.0	-2.0	-1.0	1.0	481.192	202.981	0.0	684.107	684.172	-0.065034	-0.11565	0.9998	0.9999	9.998e-05	0.99985
335959.0	-2.0	-1.0	1.0	159067.0	101165.0	0.0	260211.0	260232.0	-20.7673	-0.0970937	0.9998	0.9999	9.998e-05	0.99985
335990.0	-2.0	1.0	3.0	789.235	114.919	0.0	0.0	904.154	-904.154	-1216.67	0.9998	1.0001	0.00029997	0.99995
336000.0	-2.0	0.0	2.0	406.414	103.717	8.16448	501.935	510.131	-0.031721	-0.0756548	0.9998	1.0	0.00019997	0.9999
336020.0	-3.0	1.0	4.0	173.655	94.1752	174.352	93.4788	267.831	0.000108	0.000490609	0.9997	1.0001	0.00039994	0.9999
336169.0	-2.0	-1.0	1.0	1953.11	1343.2	1959.37	1336.94	3296.3	0.000995	0.000367255	0.9998	0.9999	9.998e-05	0.99985
336189.0	-2.0	-1.0	1.0	4764.85	3263.65	0.0	0.0	8028.51	-8028.51	-1216.67	0.9998	0.9999	9.998e-05	0.99985
336244.0	-2.0	-1.0	1.0	397.464	271.202	397.779	270.887	668.666	4.9e-05	8.91576e-05	0.9998	0.9999	9.998e-05	0.99985
336344.0	-3.0	2.0	5.0	3636.17	1418.76	0.0	5055.01	5054.93	0.073347	0.0176538	0.9997	1.0002	0.00049995	0.99995
336348.0	-2.0	0.0	2.0	2807.77	709.44	0.0	3516.99	3517.21	-0.224118	-0.0775264	0.9998	1.0	0.00019997	0.9999
336365.0	-2.0	0.0	2.0	24539.3	6127.02	0.0	30664.4	30666.4	-1.96342	-0.0778974	0.9998	1.0	0.00019997	0.9999
336395.0	-2.0	0.0	2.0	1800.28	450.721	0.0	2250.86	2251.01	-0.143966	-0.0778135	0.9998	1.0	0.00019997	0.9999
336462.0	-2.0	-1.0	1.0	34301.6	21898.7	0.0	56195.9	56200.3	-4.47638	-0.096908	0.9998	0.9999	9.998e-05	0.99985
336476.0	-3.0	2.0	5.0	285.889	110.034	0.0	0.0	395.923	-395.923	-1216.67	0.9997	1.0002	0.00049995	0.99995
336497.0	-2.0	0.0	2.0	2400.66	583.483	0.0	2983.95	2984.15	-0.193105	-0.0787309	0.9998	1.0	0.00019997	0.9999
336537.0	-2.0	-1.0	1.0	21412.3	13520.9	0.0	34930.4	34933.2	-2.7971	-0.0974186	0.9998	0.9999	9.998e-05	0.99985
336771.0	-2.0	-1.0	1.0	6425.58	4014.97	0.0	10439.7	10440.6	-0.84018	-0.0979085	0.9998	0.9999	9.998e-05	0.99985
338158.0	-3.0	-1.0	2.0	9.88041	21.2476	0.0	0.0	31.128	-31.128	-1216.67	0.9997	0.9999	0.00019995	0.9998
338207.0	-2.0	-1.0	1.0	20277.1	11690.8	0.0	31965.3	31968.0	-2.67045	-0.101635	0.9998	0.9999	9.998e-05	0.99985
338475.0	-2.0	0.0	2.0	21155.7	4708.7	0.0	25862.6	25864.4	-1.73022	-0.0813901	0.9998	1.0	0.00019997	0.9999
339113.0	-2.0	-1.0	1.0	6654.47	4428.9	6716.65	4366.73	11083.4	0.009966	0.00109401	0.9998	0.9999	9.998e-05	0.99985
339745.0	-2.0	-1.0	1.0	2964.71	1999.68	0.0	0.0	4964.39	-4964.39	-1216.67	0.9998	0.9999	9.998e-05	0.99985
339859.0	-2.0	-1.0	1.0	1031.02	695.973	0.0	0.0	1727.0	-1727.0	-1216.67	0.9998	0.9999	9.998e-05	0.99985
340029.0	-2.0	2.0	4.0	5380.73	602.419	0.0	0.0	5983.15	-5983.15	-1216.67	0.9998	1.0002	0.00039998	1.0
340454.0	-2.0	-1.0	1.0	58921.6	57940.5	0.0	116855.0	116862.0	-7.37663	-0.0767991	0.9998	0.9999	9.998e-05	0.99985
340801.0	-3.0	0.0	3.0	410.975	411.685	0.0	822.63	822.661	-0.030793	-0.045541	0.9997	1.0	0.00029994	0.99985
340913.0	-2.0	0.0	2.0	937.896	312.991	37.4809	1213.34	1250.89	-0.067509	-0.0656621	0.9998	1.0	0.00019997	0.9999
341096.0	-2.0	-1.0	1.0	1113.33	930.307	0.0	2043.49	2043.63	-0.141641	-0.0843253	0.9998	0.9999	9.998e-05	0.99985
341110.0	-2.0	0.0	2.0	773.816	227.946	0.0	1001.7	1001.76	-0.059768	-0.0725898	0.9998	1.0	0.00019997	0.9999
341112.0	-2.0	-1.0	1.0	1108.13	925.503	0.0	2033.49	2033.63	-0.140987	-0.0843486	0.9998	0.9999	9.998e-05	0.99985
341159.0	-2.0	-1.0	1.0	4469.63	3702.99	0.0	8172.06	8172.63	-0.569113	-0.0847244	0.9998	0.9999	9.998e-05	0.99985
341234.0	-2.0	-1.0	1.0	352.732	292.15	0.0	644.837	644.882	-0.044915	-0.0847389	0.9998	0.9999	9.998e-05	0.99985
341301.0	-3.0	2.0	5.0	63.2081	25.8913	0.0	89.1009	89.0994	0.001431	0.0195405	0.9997	1.0002	0.00049995	0.99995
341349.0	-3.0	2.0	5.0	179.898	73.687	0.0	253.589	253.585	0.004074	0.0195465	0.9997	1.0002	0.00049995	0.99995
341572.0	-3.0	2.0	5.0	71233.6	28834.4	0.0	100070.0	100068.0	1.57009	0.0190898	0.9997	1.0002	0.00049995	0.99995
341670.0	-2.0	-1.0	1.0	33420.7	24849.2	0.0	58265.6	58269.9	-4.29994	-0.0897821	0.9998	0.9999	9.998e-05	0.99985
342505.0	-1.0	0.0	1.0	5412.47	6368.28	0.0	11780.6	11780.7	-0.124323	-0.0128396	0.9999	1.0	9.999e-05	0.99995
342507.0	-1.0	0.0	1.0	17908.8	21069.1	0.0	38977.4	38977.8	-0.411383	-0.012841	0.9999	1.0	9.999e-05	0.99995
342509.0	-1.0	0.0	1.0	5973.37	7507.61	0.0	13480.9	13481.0	-0.132328	-0.0119427	0.9999	1.0	9.999e-05	0.99995
342510.0	-2.0	0.0	2.0	2241.37	7875.19	0.0	10116.5	10116.6	-0.049653	-0.00597151	0.9998	1.0	0.00019997	0.9999
342512.0	-2.0	0.0	2.0	491.66	1733.94	0.0	2225.59	2225.6	-0.010861	-0.00593738	0.9998	1.0	0.00019997	0.9999
342520.0	-1.0	0.0	1.0	42104.1	90608.7	0.0	132712.0	132713.0	-0.667835	-0.00612249	0.9999	1.0	9.999e-05	0.99995
342538.0	-1.0	0.0	1.0	1045.83	2297.02	0.0	3342.83	3342.85	-0.016359	-0.00595404	0.9999	1.0	9.999e-05	0.99995
342543.0	-1.0	0.0	1.0	1208.12	2685.08	0.0	3893.19	3893.21	-0.01886	-0.00589394	0.9999	1.0	9.999e-05	0.99995
342545.0	-1.0	0.0	1.0	13771.4	34228.6	0.0	47999.8	48000.0	-0.197538	-0.00500704	0.9999	1.0	9.999e-05	0.99995
342548.0	0.0	1.0	1.0	3133.36	1647.96	0.0	4781.54	4781.33	0.210661	0.0536052	1.0	1.0001	0.0001	1.00005
342549.0	0.0	1.0	1.0	6968.12	6512.4	0.0	13481.0	13480.5	0.516708	0.0466348	1.0	1.0001	0.0001	1.00005
342551.0	0.0	1.0	1.0	8978.16	29994.5	0.0	38973.5	38972.7	0.79439	0.0247996	1.0	1.0001	0.0001	1.00005
342552.0	-1.0	1.0	2.0	1157.29	8950.25	0.0	10107.6	10107.5	0.102477	0.0123354	0.9999	1.0001	0.00019999	1.0
342555.0	-1.0	1.0	2.0	254.797	1970.55	0.0	2225.37	2225.34	0.022561	0.0123348	0.9999	1.0001	0.00019999	1.0
342561.0	0.0	1.0	1.0	1643.92	5596.42	0.0	7240.48	7240.34	0.145727	0.024488	1.0	1.0001	0.0001	1.00005
342565.0	0.0	1.0	1.0	36855.5	125467.0	0.0	162326.0	162323.0	3.26711	0.0244881	1.0	1.0001	0.0001	1.00005
342582.0	0.0	1.0	1.0	448.82	1527.92	0.0	1976.78	1976.74	0.039785	0.0244873	1.0	1.0001	0.0001	1.00005
342600.0	0.0	1.0	1.0	47719.3	212434.0	0.0	260158.0	260153.0	4.33423	0.02027	1.0	1.0001	0.0001	1.00005
342614.0	0.0	1.0	1.0	2.17074	9.82399	0.0	11.9949	11.9947	0.000197	0.0199824	1.0	1.0001	0.0001	1.00005
342674.0	0.0	2.0	2.0	705.843	491.785	0.0	1197.73	1197.63	0.099568	0.101151	1.0	1.0002	0.00020001	1.0001
342690.0	0.0	1.0	1.0	1853.55	8529.74	0.0	10383.5	10383.3	0.168809	0.0197803	1.0	1.0001	0.0001	1.00005
342737.0	1.0	2.0	1.0	12387.7	1091.91	0.0	13481.5	13479.6	1.90838	0.172249	1.0001	1.0002	0.00010001	1.00015
342738.0	1.0	2.0	1.0	452.845	456.565	0.0	909.489	909.41	0.079296	0.106087	1.0001	1.0002	0.00010001	1.00015
342754.0	1.0	2.0	1.0	19403.6	19563.0	0.0	38970.0	38966.6	3.39771	0.106088	1.0001	1.0002	0.00010001	1.00015
342757.0	0.0	2.0	2.0	2496.12	7590.07	0.0	10086.6	10086.2	0.43746	0.0527695	1.0	1.0002	0.00020001	1.0001
342758.0	1.0	2.0	1.0	56884.0	81974.1	0.0	138868.0	138858.0	10.212	0.0894766	1.0001	1.0002	0.00010001	1.00015
342759.0	0.0	2.0	2.0	455.596	1768.72	0.0	2224.39	2224.31	0.081789	0.0447374	1.0	1.0002	0.00020001	1.0001
342760.0	1.0	2.0	1.0	809.389	1166.39	0.0	1975.92	1975.78	0.145302	0.0894757	1.0001	1.0002	0.00010001	1.00015
342762.0	1.0	3.0	2.0	1279.88	536.044	0.0	1816.22	1815.92	0.29377	0.196825	1.0001	1.0003	0.00020003	1.0002
342786.0	1.0	2.0	1.0	4.91276	7.0798	0.0	11.9934	11.9926	0.000881	0.089379	1.0001	1.0002	0.00010001	1.00015
342816.0	1.0	2.0	1.0	14875.3	33124.7	0.0	48002.7	48000.0	2.74465	0.0695693	1.0001	1.0002	0.00010001	1.00015
342819.0	1.0	2.0	1.0	2243.72	4996.39	0.0	7240.52	7240.1	0.41399	0.0695691	1.0001	1.0002	0.00010001	1.00015
342840.0	1.0	2.0	1.0	39126.0	203127.0	0.0	242261.0	242253.0	7.50679	0.0377013	1.0001	1.0002	0.00010001	1.00015
342890.0	1.0	2.0	1.0	1141.33	4866.24	0.0	6007.79	6007.57	0.217431	0.0440346	1.0001	1.0002	0.00010001	1.00015
342913.0	1.0	2.0	1.0	10564.6	47695.5	0.0	58262.1	58260.1	2.01721	0.0421262	1.0001	1.0002	0.00010001	1.00015
342914.0	1.0	2.0	1.0	4291.39	19568.2	0.0	23860.4	23859.6	0.819717	0.0417996	1.0001	1.0002	0.00010001	1.00015
342918.0	3.0	4.0	1.0	583.718	12896.0	0.0	13479.9	13479.7	0.232257	0.0209634	1.0003	1.0004	0.00010003	1.00035
342919.0	3.0	4.0	1.0	551.996	8416.48	0.0	8968.7	8968.48	0.21913	0.0297272	1.0003	1.0004	0.00010003	1.00035
342922.0	3.0	4.0	1.0	2398.24	36566.9	0.0	38966.1	38965.2	0.952055	0.0297274	1.0003	1.0004	0.00010003	1.00035
342926.0	3.0	4.0	1.0	3624.14	55258.7	192.059	58692.1	58882.8	1.36501	0.0282046	1.0003	1.0004	0.00010003	1.00035
342927.0	2.0	4.0	2.0	310.344	9774.08	0.0	10084.5	10084.4	0.123199	0.0148637	1.0002	1.0004	0.00020005	1.0003
342931.0	3.0	4.0	1.0	2.64675	40.356	0.0	43.0038	43.0027	0.00105	0.0297074	1.0003	1.0004	0.00010003	1.00035
342933.0	2.0	4.0	2.0	68.4472	2155.7	0.0	2224.17	2224.14	0.027171	0.0148633	1.0002	1.0004	0.00020005	1.0003
342935.0	3.0	4.0	1.0	121.6	1854.08	0.0	1975.73	1975.68	0.048272	0.029727	1.0003	1.0004	0.00010003	1.00035
342938.0	3.0	4.0	1.0	9991.0	152337.0	0.0	162332.0	162328.0	3.96623	0.0297274	1.0003	1.0004	0.00010003	1.00035
342942.0	3.0	4.0	1.0	2817.75	4647.06	0.0	7465.88	7464.81	1.07095	0.174551	1.0003	1.0004	0.00010003	1.00035
342947.0	3.0	4.0	1.0	0.731286	11.1502	0.0	11.8818	11.8815	0.00029	0.0296961	1.0003	1.0004	0.00010003	1.00035
342950.0	3.0	4.0	1.0	1476.71	22400.5	0.0	23877.8	23877.2	0.586056	0.0298626	1.0003	1.0004	0.00010003	1.00035
342987.0	1.0	7.0	6.0	40.5934	38.9788	0.0	0.0	79.5722	-79.5722	-1216.67	1.0001	1.0007	0.00060021	1.0004
342988.0	3.0	5.0	2.0	768.272	616.059	0.0	1384.67	1384.33	0.341039	0.299734	1.0003	1.0005	0.00020007	1.0004
343031.0	3.0	4.0	1.0	249.902	2152.31	0.0	0.0	2402.21	-2402.21	-1216.67	1.0003	1.0004	0.00010003	1.00035
343044.0	3.0	4.0	1.0	199.922	1715.75	0.0	0.0	1915.67	-1915.67	-1216.67	1.0003	1.0004	0.00010003	1.00035
343068.0	2.0	5.0	3.0	11671.0	20577.4	0.0	0.0	32248.4	-32248.4	-1216.67	1.0002	1.0005	0.00030009	1.00035
343088.0	3.0	4.0	1.0	11310.5	164529.0	0.0	175844.0	175840.0	4.48848	0.0310566	1.0003	1.0004	0.00010003	1.00035
343109.0	3.0	4.0	1.0	295.097	4301.69	0.0	4596.9	4596.79	0.117108	0.0309959	1.0003	1.0004	0.00010003	1.00035
343135.0	-2.0	3.0	5.0	0.0	2989.53	0.0	0.0	2989.53	-2989.53	-1216.67	0.9998	1.0003	0.0005	1.00005
343217.0	3.0	4.0	1.0	33820.9	66580.7	0.0	100415.0	100402.0	12.96	0.15705	1.0003	1.0004	0.00010003	1.00035
343222.0	-3.0	7.0	10.0	712.43	1429.43	0.0	0.0	2141.86	-2141.86	-1216.67	0.9997	1.0007	0.00100015	1.0002
343323.0	3.0	4.0	1.0	6047.61	14505.4	0.0	20555.3	20553.0	2.32968	0.137909	1.0003	1.0004	0.00010003	1.00035
343326.0	3.0	4.0	1.0	2322.33	4907.37	0.0	7230.59	7229.7	0.891749	0.15007	1.0003	1.0004	0.00010003	1.00035
343426.0	3.0	4.0	1.0	368.419	780.013	0.0	1148.57	1148.43	0.141476	0.149882	1.0003	1.0004	0.00010003	1.00035
343513.0	3.0	4.0	1.0	336.665	708.637	0.0	1045.43	1045.3	0.129261	0.150452	1.0003	1.0004	0.00010003	1.00035
343639.0	2.0	7.0	5.0	217.926	100.581	0.0	0.0	318.507	-318.507	-1216.67	1.0002	1.0007	0.0005002	1.00045
343645.0	3.0	4.0	1.0	3000.0	4119.05	0.0	7120.19	7119.05	1.13693	0.194305	1.0003	1.0004	0.00010003	1.00035
343790.0	-5.0	5.0	10.0	10.4359	63.0	0.0	73.4404	73.4359	0.004476	0.0741572	0.9995	1.0005	0.00099995	1.0
343862.0	3.0	4.0	1.0	8125.95	11169.1	0.0	19298.2	19295.1	3.07967	0.194191	1.0003	1.0004	0.00010003	1.00035
343950.0	2.0	4.0	2.0	367.911	1393.16	0.0	1761.22	1761.08	0.139495	0.0963723	1.0002	1.0004	0.00020005	1.0003
344144.0	3.0	4.0	1.0	261.988	421.956	0.0	684.044	683.944	0.099789	0.177514	1.0003	1.0004	0.00010003	1.00035
344292.0	2.0	7.0	5.0	4098.51	1968.28	0.0	0.0	6066.8	-6066.8	-1216.67	1.0002	1.0007	0.0005002	1.00045
344606.0	2.0	5.0	3.0	583.879	1192.36	64.4187	1712.04	1776.24	0.221407	0.151657	1.0002	1.0005	0.00030009	1.00035
344614.0	3.0	5.0	2.0	4805.03	2238.87	0.0	0.0	7043.89	-7043.89	-1216.67	1.0003	1.0005	0.00020007	1.0004
344843.0	2.0	7.0	5.0	2005.93	988.486	0.0	0.0	2994.42	-2994.42	-1216.67	1.0002	1.0007	0.0005002	1.00045
345302.0	3.0	4.0	1.0	6159.17	12637.6	0.0	18799.1	18796.8	2.36307	0.152955	1.0003	1.0004	0.00010003	1.00035
345355.0	3.0	4.0	1.0	32.0486	36.0246	0.0	0.0	68.0732	-68.0732	-1216.67	1.0003	1.0004	0.00010003	1.00035
345452.0	3.0	4.0	1.0	108660.0	150934.0	0.0	259635.0	259593.0	41.195	0.193073	1.0003	1.0004	0.00010003	1.00035
345479.0	3.0	4.0	1.0	1019.65	1402.55	0.0	2422.59	2422.2	0.386447	0.194111	1.0003	1.0004	0.00010003	1.00035
345596.0	1.0	5.0	4.0	2898.95	5374.42	0.0	0.0	8273.37	-8273.37	-1216.67	1.0001	1.0005	0.0004001	1.0003
346166.0	3.0	4.0	1.0	36926.1	163900.0	0.0	200841.0	200826.0	14.433	0.0874393	1.0003	1.0004	0.00010003	1.00035
346192.0	2.0	7.0	5.0	792.135	452.11	0.0	0.0	1244.25	-1244.25	-1216.67	1.0002	1.0007	0.0005002	1.00045
346370.0	2.0	5.0	3.0	122.552	183.724	0.0	0.0	306.276	-306.276	-1216.67	1.0002	1.0005	0.00030009	1.00035
346555.0	3.0	4.0	1.0	6913.64	27507.3	0.0	34423.6	34420.9	2.69639	0.0953085	1.0003	1.0004	0.00010003	1.00035
346631.0	3.0	4.0	1.0	119.407	475.082	1.43879	593.097	594.49	0.045993	0.094128	1.0003	1.0004	0.00010003	1.00035
346810.0	4.0	5.0	1.0	9822.83	3654.71	13476.0	0.0	13477.5	-1.51103	-0.136407	1.0004	1.0005	0.00010004	1.00045
346815.0	4.0	5.0	1.0	35833.6	3123.65	38956.0	0.0	38957.3	-1.26166	-0.0394027	1.0004	1.0005	0.00010004	1.00045
346816.0	4.0	5.0	1.0	10829.7	944.035	11773.4	0.0	11773.7	-0.381302	-0.0394028	1.0004	1.0005	0.00010004	1.00045
346818.0	3.0	5.0	2.0	3937.53	6144.34	0.0	10083.7	10081.9	1.81527	0.219064	1.0003	1.0005	0.00020007	1.0004
346820.0	3.0	5.0	2.0	868.895	1356.53	1830.48	394.583	2225.43	-0.364321	-0.199179	1.0003	1.0005	0.00020007	1.0004
346824.0	4.0	5.0	1.0	1536.52	438.36	1974.7	0.0	1974.88	-0.180163	-0.110993	1.0004	1.0005	0.00010004	1.00045
346830.0	4.0	5.0	1.0	47902.9	114410.0	162263.0	0.0	162313.0	-49.9207	-0.374196	1.0004	1.0005	0.00010004	1.00045
346843.0	4.0	5.0	1.0	7530.66	16388.4	23912.0	0.0	23919.1	-7.11483	-0.361902	1.0004	1.0005	0.00010004	1.00045
346854.0	4.0	5.0	1.0	2241.47	5118.1	7357.34	0.0	7359.57	-2.22458	-0.367763	1.0004	1.0005	0.00010004	1.00045
346889.0	4.0	5.0	1.0	100.651	230.108	330.658	0.0	330.758	-0.10002	-0.367915	1.0004	1.0005	0.00010004	1.00045
346895.0	4.0	5.0	1.0	3.63907	8.31964	11.9551	0.0	11.9587	-0.003617	-0.36799	1.0004	1.0005	0.00010004	1.00045
346976.0	4.0	5.0	1.0	5383.89	52908.9	58269.2	0.0	58292.8	-23.5587	-0.49171	1.0004	1.0005	0.00010004	1.00045
347036.0	-3.0	5.0	8.0	9.22183	850.151	153.722	705.589	859.372	-0.061299	-0.0867848	0.9997	1.0005	0.00080004	1.0001
347078.0	4.0	5.0	1.0	2997.46	31923.6	34906.9	0.0	34921.1	-14.2247	-0.495594	1.0004	1.0005	0.00010004	1.00045
347085.0	4.0	5.0	1.0	8583.35	91414.5	99957.1	0.0	99997.9	-40.7329	-0.495594	1.0004	1.0005	0.00010004	1.00045
347173.0	4.0	5.0	1.0	896.245	9543.1	10074.5	360.804	10439.3	-4.09223	-0.476934	1.0004	1.0005	0.00010004	1.00045
347203.0	4.0	5.0	1.0	8.59327	91.5	0.0	0.0	100.093	-100.093	-1216.67	1.0004	1.0005	0.00010004	1.00045
347217.0	4.0	5.0	1.0	1545.91	17255.5	18793.7	0.0	18801.4	-7.69191	-0.497755	1.0004	1.0005	0.00010004	1.00045
347218.0	4.0	6.0	2.0	167.118	147.246	0.0	0.0	314.364	-314.364	-1216.67	1.0004	1.0006	0.00020009	1.0005
347233.0	-2.0	6.0	8.0	27.9041	179.369	27.1022	180.172	207.274	0.000392	0.00230098	0.9998	1.0006	0.00080012	1.0002
347473.0	3.0	8.0	5.0	10274.9	6582.81	15881.1	974.29	16857.7	-2.31032	-0.166742	1.0003	1.0008	0.00050025	1.00055
347661.0	3.0	8.0	5.0	1158.75	741.164	0.0	0.0	1899.92	-1899.92	-1216.67	1.0003	1.0008	0.00050025	1.00055
347687.0	3.0	8.0	5.0	652.799	417.544	0.0	0.0	1070.34	-1070.34	-1216.67	1.0003	1.0008	0.00050025	1.00055
348381.0	4.0	5.0	1.0	10474.6	193841.0	204229.0	0.0	204315.0	-86.708	-0.516332	1.0004	1.0005	0.00010004	1.00045
348451.0	4.0	5.0	1.0	1312.57	20723.3	22026.6	0.0	22035.9	-9.26121	-0.511339	1.0004	1.0005	0.00010004	1.00045
348605.0	4.0	5.0	1.0	344.826	6902.62	7244.35	0.0	7247.44	-3.0889	-0.518551	1.0004	1.0005	0.00010004	1.00045
348667.0	4.0	5.0	1.0	3386.61	61111.0	0.0	0.0	64497.6	-64497.6	-1216.67	1.0004	1.0005	0.00010004	1.00045
348713.0	-2.0	6.0	8.0	9.78702	60.3706	0.0	0.0	70.1577	-70.1577	-1216.67	0.9998	1.0006	0.00080012	1.0002
348725.0	-2.0	5.0	7.0	40.3848	2021.1	0.0	0.0	2061.48	-2061.48	-1216.67	0.9998	1.0005	0.00070007	1.00015
348726.0	4.0	5.0	1.0	12636.3	79519.6	92120.6	0.0	92155.9	-35.2288	-0.465101	1.0004	1.0005	0.00010004	1.00045
348743.0	0.0	8.0	8.0	39.0	61.0714	0.0	0.0	100.071	-100.071	-1216.67	1.0	1.0008	0.00080028	1.0004
348820.0	3.0	8.0	5.0	63.0	38.0259	0.0	0.0	101.026	-101.026	-1216.67	1.0003	1.0008	0.00050025	1.00055
