id,owner,tick_lower,tick_upper,tick_width,category,deposited_token0,deposited_token1,collected_token0,collected_token1,total_deposited_usd,total_profit_usd,apr_est_30d,price_lower,price_upper,price_range,price_mid
333455,,-2,-1,1,1 tick,411.837857,1566.91302,1979.002225,0.0,1978.750877,0.25134800000000723,0.15454534316971633,0.9998000299960005,0.9999000099990001,9.998000299960008e-05,0.9998500199975002
333469,,-2,-1,1,1 tick,186860.926361,73102.665571,259977.175398,0.0,259963.591932,13.583465999981854,0.06357255713061873,0.9998000299960005,0.9999000099990001,9.998000299960008e-05,0.9998500199975002
333487,,-2,-1,1,1 tick,9.688965,1.834059,11.523375,0.0,11.523024,0.00035100000000021225,0.03706058409669703,0.9998000299960005,0.9999000099990001,9.998000299960008e-05,0.9998500199975002
333509,,-2,-1,1,1 tick,140175.64199,25075.268106,165255.735097,0.0,165250.910096,4.825000999990152,0.035524269608627396,0.9998000299960005,0.9999000099990001,9.998000299960008e-05,0.9998500199975002
333522,,-2,-1,1,1 tick,11023.659518,2243.73213,13267.821438,0.0,13267.391648,0.4297900000001391,0.03941326076295203,0.9998000299960005,0.9999000099990001,9.998000299960008e-05,0.9998500199975002
333523,,-2,-1,1,1 tick,6041.887782,1200.441835,7242.559729,0.0,7242.329616999999,0.23011200000019016,0.0386573954522942,0.9998000299960005,0.9999000099990001,9.998000299960008e-05,0.9998500199975002
333534,,-2,-1,1,1 tick,85935.785816,13821.391191,99759.845645,0.0,99757.177007,2.6686379999882774,0.03254746172055275,0.9998000299960005,0.9999000099990001,9.998000299960008e-05,0.9998500199975002
333553,,-2,-1,1,1 tick,41293.164848,6706.835152,48001.294564,0.0,48000.0,1.2945640000034473,0.032813601388976266,0.9998000299960005,0.9999000099990001,9.998000299960008e-05,0.9998500199975002
333575,,-2,-1,1,1 tick,149999.99999,12437.943603,0.0,162416.02066,162437.943593,-21.922932999994373,-0.1642036412594012,0.9998000299960005,0.9999000099990001,9.998000299960008e-05,0.9998500199975002
333601,,-2,-1,1,1 tick,18551.567459,558.818891,19110.497241,0.0,19110.38635,0.1108910000002652,0.007059898259652714,0.9998000299960005,0.9999000099990001,9.998000299960008e-05,0.9998500199975002
333636,,-3,-2,1,1 tick,303.711598,3174.887639,3479.406877,0.0,3478.599237,0.8076399999999921,0.2824782620012566,0.9997000599900016,0.9998000299960005,9.997000599892836e-05,0.999750044993001
333638,,-3,-2,1,1 tick,3391.911569,10090.734112,13485.295486,0.0,13482.645681,2.6498050000009243,0.2391169725101516,0.9997000599900016,0.9998000299960005,9.997000599892836e-05,0.999750044993001
333644,,-3,-2,1,1 tick,7206.679359,31781.428791,38996.347835,0.0,38988.10815,8.239685000000463,0.2571284055323904,0.9997000599900016,0.9998000299960005,9.997000599892836e-05,0.999750044993001
333645,,-4,-2,2,2–5 ticks,1427.653602,8695.943071,10126.328352,0.0,10123.596673,2.7316790000004403,0.3282966410740047,0.9996000999800035,0.9998000299960005,0.00019993001599694082,0.999700064988002
333647,,-3,-2,1,1 tick,645.893874,1332.595975,1978.844775,0.0,1978.489849,0.35492599999997765,0.21826072726709558,0.9997000599900016,0.9998000299960005,9.997000599892836e-05,0.999750044993001
333661,,-3,-2,1,1 tick,173816.140276,82635.477702,0.0,256410.966377,256451.617978,-40.65160099999048,-0.19286073635754827,0.9997000599900016,0.9998000299960005,9.997000599892836e-05,0.999750044993001
333672,,-3,-2,1,1 tick,13178.012419,5682.817106,0.0,18857.730496,18860.829525,-3.0990290000008827,-0.19991089354456199,0.9997000599900016,0.9998000299960005,9.997000599892836e-05,0.999750044993001
333677,,-4,-2,2,2–5 ticks,221.495712,458.021565,679.669627,0.0,679.517277,0.1523499999999558,0.2727806531792022,0.9996000999800035,0.9998000299960005,0.00019993001599694082,0.999700064988002
333726,,-4,-3,1,1 tick,3097.549558,10384.258127,13485.561927,0.0,13481.807685,3.754242000000886,0.33880182885883364,0.9996000999800035,0.9997000599900016,9.996000999801247e-05,0.9996500799850025
333728,,-4,-3,1,1 tick,13.181065,68.221441,81.426937,0.0,81.402506,0.024430999999992764,0.365153172720807,0.9996000999800035,0.9997000599900016,9.996000999801247e-05,0.9996500799850025
333729,,-4,-3,1,1 tick,5546.351621,33435.176319,38993.469578,0.0,38981.52794,11.941637999996601,0.3727148130868229,0.9996000999800035,0.9997000599900016,9.996000999801247e-05,0.9996500799850025
333730,,-4,-3,1,1 tick,444.64376,1533.508564,1978.706354,0.0,1978.152324,0.5540300000000116,0.34075729414523465,0.9996000999800035,0.9997000599900016,9.996000999801247e-05,0.9996500799850025
333736,,-4,-2,2,2–5 ticks,105.676472,67.4,173.100809,0.0,173.07647200000002,0.024336999999974296,0.17108054217002636,0.9996000999800035,0.9998000299960005,0.00019993001599694082,0.999700064988002
333742,,-4,-3,1,1 tick,2.643605,9.314975,11.961942,0.0,11.958580000000001,0.003361999999999199,0.34205008732912756,0.9996000999800035,0.9997000599900016,9.996000999801247e-05,0.9996500799850025
333744,,-4,-2,2,2–5 ticks,14.111101,9.0,23.11435,0.0,23.111100999999998,0.003249000000003832,0.17104118059994902,0.9996000999800035,0.9998000299960005,0.00019993001599694082,0.999700064988002
333749,,-4,-3,1,1 tick,2160.495119,5060.229528,7222.564362,0.0,7220.724647,1.8397150000000693,0.30998549675990034,0.9996000999800035,0.9997000599900016,9.996000999801247e-05,0.9996500799850025
333750,,-4,-2,2,2–5 ticks,1755.480185,1053.788692,0.0,2808.808178,2809.268877,-0.4606989999997495,-0.19952419693800702,0.9996000999800035,0.9998000299960005,0.00019993001599694082,0.999700064988002
333754,,-4,-3,1,1 tick,45502.288353,12573.72005,58080.902446,0.0,58076.008403,4.894043000000238,0.10252803433071407,0.9996000999800035,0.9997000599900016,9.996000999801247e-05,0.9996500799850025
333755,,-4,-3,1,1 tick,1072.306212,1071.894089,0.0,2143.836684,2144.200301,-0.36361699999997654,-0.2063243266624767,0.9996000999800035,0.9997000599900016,9.996000999801247e-05,0.9996500799850025
333762,,-4,-3,1,1 tick,609.402792,552.735249,0.0,1161.939286,1162.138041,-0.19875499999989188,-0.20808077422981613,0.9996000999800035,0.9997000599900016,9.996000999801247e-05,0.9996500799850025
333763,,-4,-3,1,1 tick,35697.829898,32378.336925,68088.349709,0.0,68076.166823,12.182885999995051,0.21773422317582794,0.9996000999800035,0.9997000599900016,9.996000999801247e-05,0.9996500799850025
333770,,-4,-3,1,1 tick,27334.719743,16055.980415,43396.826282,0.0,43390.700158,6.126124000002164,0.17177530760114035,0.9996000999800035,0.9997000599900016,9.996000999801247e-05,0.9996500799850025
333776,,-4,-3,1,1 tick,33952.28894,14047.71106,48005.414243,0.0,48000.0,5.41424299999926,0.13723602048609235,0.9996000999800035,0.9997000599900016,9.996000999801247e-05,0.9996500799850025
333780,,-4,-3,1,1 tick,7002.603739,2897.317296,9901.037713,0.0,9899.921035,1.11667800000032,0.1372359330137212,0.9996000999800035,0.9997000599900016,9.996000999801247e-05,0.9996500799850025
333787,,-5,0,5,2–5 ticks,16547.566766,4622.264439,6927.228625,14239.936274,21169.831205,-2.6663059999991674,-0.15323719881933373,0.999500149965007,1.0,0.0004998500349929769,0.9997500749825035
333789,,-4,-3,1,1 tick,82335.006657,6368.759083,88706.290745,0.0,88703.76574,2.525005000003148,0.03463313412956009,0.9996000999800035,0.9997000599900016,9.996000999801247e-05,0.9996500799850025
333802,,-5,-4,1,1 tick,306.068402,11375.652049,0.0,11681.597652,11681.720451000001,-0.12279900000066846,-0.012789678594647726,0.999500149965007,0.9996000999800035,9.995001499651934e-05,0.9995501249725053
333808,,-5,-4,1,1 tick,952.620159,38021.646203,0.0,38973.884245,38974.266361999995,-0.38211699999374105,-0.01192861495687675,0.999500149965007,0.9996000999800035,9.995001499651934e-05,0.9995501249725053
333809,,-5,-4,1,1 tick,1934.49078,11546.530101,0.0,13480.233409,13481.020881,-0.7874719999999797,-0.07106961273857466,0.999500149965007,0.9996000999800035,9.995001499651934e-05,0.9995501249725053
333812,,-6,-4,2,2–5 ticks,497.157731,9622.517547,0.0,10119.474023,10119.675277999999,-0.20125499999812746,-0.024196453272571278,0.9994002099440127,0.9996000999800035,0.0001998900359908573,0.9995001549620082
333813,,-5,-4,1,1 tick,194.282145,1783.118934,0.0,1977.322431,1977.4010790000002,-0.07864800000015748,-0.04839099210392996,0.999500149965007,0.9996000999800035,9.995001499651934e-05,0.9995501249725053
333836,,-5,-4,1,1 tick,1594.140714,5644.171678,0.0,7237.654517,7238.312392,-0.6578749999998763,-0.1105802761729136,0.999500149965007,0.9996000999800035,9.995001499651934e-05,0.9995501249725053
333845,,-5,-4,1,1 tick,3820.674761,21028.768476,0.0,24847.886,24849.443237,-1.557237000000896,-0.07624470021042708,0.999500149965007,0.9996000999800035,9.995001499651934e-05,0.9995501249725053
333853,,-6,-1,5,2–5 ticks,632.807337,314.993792,105.179502,842.466199,947.801129,-0.155428000000029,-0.19951871851663716,0.9994002099440127,0.9999000099990001,0.0004998000549873982,0.9996501099715064
333854,,-5,-4,1,1 tick,25512.725499,49978.580971,0.0,75480.673145,75491.30647000001,-10.633325000017066,-0.17137353542152964,0.999500149965007,0.9996000999800035,9.995001499651934e-05,0.9995501249725053
333872,,-5,-4,1,1 tick,30133.71589,31149.752229,0.0,61270.677303,61283.468119,-12.790816000000632,-0.2539373169359295,0.999500149965007,0.9996000999800035,9.995001499651934e-05,0.9995501249725053
333873,,-6,-1,5,2–5 ticks,37.033154,15.992267,5.884263,47.131741,53.025421,-0.009417000000006226,-0.21607277762127666,0.9994002099440127,0.9999000099990001,0.0004998000549873982,0.9996501099715064
333876,,-5,-4,1,1 tick,8432.856663,9828.057105,0.0,18257.34689,18260.913768,-3.566877999997814,-0.23764974862697177,0.999500149965007,0.9996000999800035,9.995001499651934e-05,0.9995501249725053
333877,,-5,-4,1,1 tick,5.246317,6.11431,0.0,11.358407,11.360627000000001,-0.002220000000001221,-0.23775096216093397,0.999500149965007,0.9996000999800035,9.995001499651934e-05,0.9995501249725053
333887,,-5,-4,1,1 tick,484.015972,560.983032,0.0,1044.794242,1044.999004,-0.20476200000007339,-0.2383993659768974,0.999500149965007,0.9996000999800035,9.995001499651934e-05,0.9995501249725053
333904,,-6,-4,2,2–5 ticks,925.425414,2998.660389,0.0,3923.693918,3924.085803,-0.39188500000000204,-0.12150433007916293,0.9994002099440127,0.9996000999800035,0.0001998900359908573,0.9995001549620082
333914,,-9,1,10,6–10 ticks,1102.38932,904.178281,522.632036,1483.758851,2006.567601,-0.1767139999999472,-0.10714916020079258,0.9991004498350495,1.0001,0.000999550164950458,0.9996002249175248
333934,,-9,1,10,6–10 ticks,5421.706833,4456.869895,2570.269243,7307.43956,9878.576728,-0.8679250000004686,-0.10689550182610442,0.9991004498350495,1.0001,0.000999550164950458,0.9996002249175248
334016,,-5,-4,1,1 tick,562.982764,587.62718,0.0,1150.371043,1150.6099439999998,-0.23890099999971426,-0.25261634913611153,0.999500149965007,0.9996000999800035,9.995001499651934e-05,0.9995501249725053
334027,,-6,-1,5,2–5 ticks,13329.611566,5594.676541,0.0,18920.608886,18924.288107,-3.679220999998506,-0.23654181994525805,0.9994002099440127,0.9999000099990001,0.0004998000549873982,0.9996501099715064
334029,,-6,-3,3,2–5 ticks,3616.773451,3573.611429,0.0,7189.027344,7190.38488,-1.3575359999995271,-0.22970520042585324,0.9994002099440127,0.9997000599900016,0.0002998500459888698,0.9995501349670071
334033,,-6,-1,5,2–5 ticks,3953.245863,1679.62638,0.0,5631.783591,5632.872243,-1.0886519999994562,-0.23514231157032445,0.9994002099440127,0.9999000099990001,0.0004998000549873982,0.9996501099715064
334034,,-6,-1,5,2–5 ticks,136.511466,58.0,24.75115,169.725984,194.511466,-0.034332000000006246,-0.2147462093571779,0.9994002099440127,0.9999000099990001,0.0004998000549873982,0.9996501099715064
334035,,-5,-4,1,1 tick,34915.468006,23820.633412,0.0,58721.101603,58736.101418000006,-14.999815000002855,-0.31070797135128536,0.999500149965007,0.9996000999800035,9.995001499651934e-05,0.9995501249725053
334043,,-6,-3,3,2–5 ticks,61.982987,54.726385,0.0,116.685845,116.709372,-0.023527000000001408,-0.24526322244856547,0.9994002099440127,0.9997000599900016,0.0002998500459888698,0.9995501349670071
334057,,-6,-4,2,2–5 ticks,203.692451,474.260621,0.0,677.865499,677.953072,-0.08757300000002033,-0.15716006667792595,0.9994002099440127,0.9996000999800035,0.0001998900359908573,0.9995001549620082
334066,,-5,-4,1,1 tick,35679.322163,16924.04299,0.0,52587.887722,52603.365153,-15.477430999999342,-0.3579785119937065,0.999500149965007,0.9996000999800035,9.995001499651934e-05,0.9995501249725053
334140,,-6,-1,5,2–5 ticks,1.500895,0.471259,0.250945,1.720805,1.9721540000000002,-0.000404000000000293,-0.24923679050099018,0.9994002099440127,0.9999000099990001,0.0004998000549873982,0.9996501099715064
334152,,-3,-2,1,1 tick,9458.918581,29513.027332,0.0,38969.939673,38971.945913,-2.0062400000024354,-0.06263288312021568,0.9997000599900016,0.9998000299960005,9.997000599892836e-05,0.999750044993001
334154,,-3,-2,1,1 tick,3160.090814,10320.864541,0.0,13480.286409,13480.955355000002,-0.668946000001597,-0.06037289484087479,0.9997000599900016,0.9998000299960005,9.997000599892836e-05,0.999750044993001
334155,,-4,-2,2,2–5 ticks,1186.022793,8932.625629,0.0,10118.397357,10118.648422,-0.2510650000003807,-0.030188065038705404,0.9996000999800035,0.9998000299960005,0.00019993001599694082,0.999700064988002
334157,,-3,-2,1,1 tick,463.481095,1513.730422,0.0,1977.113404,1977.2115170000002,-0.09811300000023948,-0.060373316481626596,0.9997000599900016,0.9998000299960005,9.997000599892836e-05,0.999750044993001
334158,,-3,-2,1,1 tick,2597.088949,9018.775074,0.0,11615.315662,11615.864022999998,-0.5483609999973851,-0.05743632575896059,0.9997000599900016,0.9998000299960005,9.997000599892836e-05,0.999750044993001
334188,,-3,-2,1,1 tick,12876.609484,159856.583326,0.0,172730.569901,172733.19280999998,-2.622908999968786,-0.01847476966093152,0.9997000599900016,0.9998000299960005,9.997000599892836e-05,0.999750044993001
334204,,-3,-2,1,1 tick,555.77062,5998.740411,0.0,6554.397537,6554.511031,-0.1134940000001734,-0.02106707365565461,0.9997000599900016,0.9998000299960005,9.997000599892836e-05,0.999750044993001
334229,,-3,-2,1,1 tick,77.532075,1209.022616,0.0,1286.538952,1286.554691,-0.01573899999993955,-0.01488402848363103,0.9997000599900016,0.9998000299960005,9.997000599892836e-05,0.999750044993001
334247,,-3,-2,1,1 tick,62.817321,981.432277,0.0,1044.236847,1044.249598,-0.012751000000207569,-0.014856330035110252,0.9997000599900016,0.9998000299960005,9.997000599892836e-05,0.999750044993001
334270,,-3,-2,1,1 tick,127.87067,2143.836681,0.0,2271.68142,2271.707351,-0.025931000000127824,-0.01388796110537781,0.9997000599900016,0.9998000299960005,9.997000599892836e-05,0.999750044993001
334274,,-3,-2,1,1 tick,0.67124,11.253797,0.0,11.9249,11.925037,-0.00013700000000049783,-0.013977594646787179,0.9997000599900016,0.9998000299960005,9.997000599892836e-05,0.999750044993001
334278,,-3,-2,1,1 tick,248.605132,3724.707425,0.0,3973.262065,3973.312557,-0.05049200000030396,-0.01546113789248097,0.9997000599900016,0.9998000299960005,9.997000599892836e-05,0.999750044993001
334293,,-3,-2,1,1 tick,2749.036664,21154.288014,0.0,23902.75911,23903.324678,-0.5655680000018037,-0.028787114035598756,0.9997000599900016,0.9998000299960005,9.997000599892836e-05,0.999750044993001
334349,,-3,-2,1,1 tick,5526.814396,48860.878305,0.0,54386.559434,54387.692701,-1.1332669999974314,-0.025351474108495444,0.9997000599900016,0.9998000299960005,9.997000599892836e-05,0.999750044993001
334362,,-2,-1,1,1 tick,7170.884089,1089.273032,0.0,8259.128901,8260.157121,-1.0282200000001467,-0.15145002469986046,0.9998000299960005,0.9999000099990001,9.998000299960008e-05,0.9998500199975002
334363,,-2,-1,1,1 tick,11216.671059,2265.673343,0.0,13480.756352,13482.344402,-1.588050000000294,-0.14330797689115118,0.9998000299960005,0.9999000099990001,9.998000299960008e-05,0.9998500199975002
334365,,-2,-1,1,1 tick,45228.139119,13659.179753,0.0,58881.059239,58887.318872,-6.259633000001486,-0.12932982792479808,0.9998000299960005,0.9999000099990001,9.998000299960008e-05,0.9998500199975002
334367,,-2,-1,1,1 tick,32422.686981,6549.110445,0.0,38967.207042,38971.797426,-4.590383999995538,-0.14330791928700126,0.9998000299960005,0.9999000099990001,9.998000299960008e-05,0.9998500199975002
334369,,-3,-1,2,2–5 ticks,3987.752033,6130.332397,0.0,10117.528572,10118.08443,-0.5558580000015354,-0.0668401123434654,0.9997000599900016,0.9999000099990001,0.00019995000899852844,0.9998000349945009
334371,,-2,-1,1,1 tick,1558.379876,418.809205,0.0,1976.971856,1977.189081,-0.2172250000000986,-0.13366977352166887,0.9998000299960005,0.9999000099990001,9.998000299960008e-05,0.9998500199975002
334374,,-2,-1,1,1 tick,82495.878385,18889.247696,0.0,101373.521516,101385.126081,-11.604565000001458,-0.1392599483023613,0.9998000299960005,0.9999000099990001,9.998000299960008e-05,0.9998500199975002
334380,,-2,-1,1,1 tick,3566.96966,1101.991653,0.0,4668.468425,4668.961313,-0.4928879999997662,-0.1284397877382274,0.9998000299960005,0.9999000099990001,9.998000299960008e-05,0.9998500199975002
334384,,-2,-1,1,1 tick,740.623294,408.524847,0.0,1149.04983,1149.1481410000001,-0.09831100000019433,-0.10408729074983822,0.9998000299960005,0.9999000099990001,9.998000299960008e-05,0.9998500199975002
334386,,-2,-1,1,1 tick,8.754269,3.241359,0.0,11.994431,11.995628,-0.0011969999999994485,-0.12140673251949201,0.9998000299960005,0.9999000099990001,9.998000299960008e-05,0.9998500199975002
334391,,-2,-1,1,1 tick,17446.150519,6459.616701,0.0,23903.386314,23905.767219999998,-2.380905999998504,-0.12117448229150983,0.9998000299960005,0.9999000099990001,9.998000299960008e-05,0.9998500199975002
334402,,-2,-1,1,1 tick,6755.618805,2446.149688,0.0,9200.845063,9201.768493,-0.9234299999989162,-0.12209680137610059,0.9998000299960005,0.9999000099990001,9.998000299960008e-05,0.9998500199975002
334414,,-2,-1,1,1 tick,4245.008106,3354.87482,0.0,7599.339511,7599.882926,-0.5434150000000955,-0.08699540810094615,0.9998000299960005,0.9999000099990001,9.998000299960008e-05,0.9998500199975002
334417,,-2,-1,1,1 tick,64516.416298,49284.967442,0.0,113793.104378,113801.38373999999,-8.279361999986577,-0.08851582850402286,0.9998000299960005,0.9999000099990001,9.998000299960008e-05,0.9998500199975002
334425,,-2,-1,1,1 tick,90643.51143,71503.242394,0.0,162135.157097,162146.753824,-11.596727000025567,-0.08701593371816277,0.9998000299960005,0.9999000099990001,9.998000299960008e-05,0.9998500199975002
334435,,-2,-1,1,1 tick,4017.419596,3221.32147,0.0,7238.227908,7238.7410660000005,-0.5131580000006579,-0.08625011278088639,0.9998000299960005,0.9999000099990001,9.998000299960008e-05,0.9998500199975002
334473,,-2,0,2,2–5 ticks,779.607174,223.575221,0.0,1003.121815,1003.182395,-0.06058000000007269,-0.07347185021798065,0.9998000299960005,1.0,0.0001999700039995167,0.9999000149980002
334499,,-2,-1,1,1 tick,25585.382843,22414.617156,0.0,47996.759988,47999.999999,-3.2400110000016866,-0.08212527882119813,0.9998000299960005,0.9999000099990001,9.998000299960008e-05,0.9998500199975002
334521,,-2,0,2,2–5 ticks,14002.10112,4506.412007,0.0,18507.453962,18508.513127,-1.0591649999987567,-0.06962475814000525,0.9998000299960005,1.0,0.0001999700039995167,0.9999000149980002
334532,,-3,2,5,2–5 ticks,3619.709385,1532.179564,3737.039663,1414.867701,5151.888949,0.018414999999549764,0.004348874148474755,0.9997000599900016,1.00020001,0.0004999500099983623,0.9999500349950008
334536,,-2,-1,1,1 tick,535.467418,503.240559,0.0,1038.640631,1038.707977,-0.0673460000000432,-0.07888418607320072,0.9998000299960005,0.9999000099990001,9.998000299960008e-05,0.9998500199975002
334574,,-2,-1,1,1 tick,21512.234272,18761.351205,25242.105967,15032.068907,40273.585477,0.5893970000033733,0.017805707508882433,0.9998000299960005,0.9999000099990001,9.998000299960008e-05,0.9998500199975002
334596,,-3,-1,2,2–5 ticks,3929.813379,10497.111872,0.0,14426.425293,14426.925251,-0.4999580000003334,-0.042162985026319176,0.9997000599900016,0.9999000099990001,0.00019995000899852844,0.9998000349945009
334685,,-4,2,6,6–10 ticks,9090.757625,6241.884387,0.0,15332.84326,15332.642012,0.2012479999993957,0.015969311299446395,0.9996000999800035,1.00020001,0.0005999100199963747,0.9999000549900017
334698,,-2,-1,1,1 tick,38323.029344,28220.717054,0.0,66538.811205,66543.746398,-4.9351929999975255,-0.09023364540900154,0.9998000299960005,0.9999000099990001,9.998000299960008e-05,0.9998500199975002
334735,,-3,-1,2,2–5 ticks,1633.798359,3923.693918,0.0,5557.280895,5557.492276999999,-0.21138199999950302,-0.04627652554679901,0.9997000599900016,0.9999000099990001,0.00019995000899852844,0.9998000349945009
334746,,-4,3,7,6–10 ticks,23592.240449,12399.313346,0.0,35993.219038,35991.553795,1.6652430000031018,0.05629225294200094,0.9996000999800035,1.0003000300009999,0.0006999300209963311,0.9999500649905018
334787,,-2,-1,1,1 tick,130929.502684,72988.070334,0.0,203900.279008,203917.573018,-17.294009999983246,-0.10318407182161933,0.9998000299960005,0.9999000099990001,9.998000299960008e-05,0.9998500199975002
334850,,-3,-1,2,2–5 ticks,735.420264,1492.314065,0.0,2227.63652,2227.734329,-0.09780899999987014,-0.053417927106801794,0.9997000599900016,0.9999000099990001,0.00019995000899852844,0.9998000349945009
334856,,-2,0,2,2–5 ticks,419.940879,86.303453,0.0,506.2095,506.244332,-0.03483199999999442,-0.0837124104992973,0.9998000299960005,1.0,0.0001999700039995167,0.9999000149980002
334979,,-3,-1,2,2–5 ticks,201.495613,473.800492,0.0,0.0,675.296105,-675.296105,-1216.6666666666665,0.9997000599900016,0.9999000099990001,0.00019995000899852844,0.9998000349945009
334984,,-2,-1,1,1 tick,11000.381084,7434.23352,11315.345649,7119.319506,18434.614604000002,0.05055100000026869,0.003336316922711706,0.9998000299960005,0.9999000099990001,9.998000299960008e-05,0.9998500199975002
335026,,-2,-1,1,1 tick,28280.480777,17838.000024,0.0,46114.786131,46118.480801,-3.6946699999971315,-0.09747029293368165,0.9998000299960005,0.9999000099990001,9.998000299960008e-05,0.9998500199975002
335050,,-3,-1,2,2–5 ticks,19015.894441,39847.102003,16458.766515,42403.820177,58862.996444000004,-0.4097520000068471,-0.008469354775076977,0.9997000599900016,0.9999000099990001,0.00019995000899852844,0.9998000349945009
335057,,-3,2,5,2–5 ticks,1510.401399,560.886338,0.0,2071.314473,2071.287737,0.026735999999800697,0.01570462636295592,0.9997000599900016,1.00020001,0.0004999500099983623,0.9999500349950008
335117,,-3,0,3,2–5 ticks,65619.579388,51890.011708,58921.640097,58586.886397,117509.59109599999,-1.0646019999840064,-0.011022638701797836,0.9997000599900016,1.0,0.00029994000999844506,0.9998500299950008
335187,,-6,4,10,6–10 ticks,104.976679,79.98653,104.975884,79.987323,184.963209,-1.9999999949504854e-06,-1.3155769411363084e-05,0.9994002099440127,1.000400060004,0.0009998500599872617,0.9999001349740063
335206,,-6,4,10,6–10 ticks,76.108184,57.988999,76.106867,57.990315,134.097183,-9.999999974752427e-07,-9.073021791925924e-06,0.9994002099440127,1.000400060004,0.0009998500599872617,0.9999001349740063
335224,,-6,4,10,6–10 ticks,10.101692,7.69679,10.101529,7.696951,17.798482,-2.0000000020559128e-06,-0.0001367157792352569,0.9994002099440127,1.000400060004,0.0009998500599872617,0.9999001349740063
335589,,-2,-1,1,1 tick,2623.999999,1275.312372,0.0,3898.961725,3899.312371,-0.3506459999998697,-0.10940885453873822,0.9998000299960005,0.9999000099990001,9.998000299960008e-05,0.9998500199975002
335725,,-3,2,5,2–5 ticks,840.0,294.12964,0.0,1134.142105,1134.12964,0.01246499999979278,0.013372148531227772,0.9997000599900016,1.00020001,0.0004999500099983623,0.9999500349950008
335745,,-2,-1,1,1 tick,481.19157,202.980566,0.0,684.107102,684.172136,-0.06503399999996873,-0.11565028132037511,0.9998000299960005,0.9999000099990001,9.998000299960008e-05,0.9998500199975002
335959,,-2,-1,1,1 tick,159067.212656,101164.51705,0.0,260210.962413,260231.72970599998,-20.7672929999826,-0.09709374478863278,0.9998000299960005,0.9999000099990001,9.998000299960008e-05,0.9998500199975002
335990,,-2,1,3,2–5 ticks,789.234957,114.918827,0.0,0.0,904.153784,-904.153784,-1216.6666666666665,0.9998000299960005,1.0001,0.0002999700039995057,0.9999500149980003
336000,,-2,0,2,2–5 ticks,406.414239,103.716763,8.164479,501.934802,510.131002,-0.03172100000000455,-0.07565484783718136,0.9998000299960005,1.0,0.0001999700039995167,0.9999000149980002
336020,,-3,1,4,2–5 ticks,173.655416,94.175195,174.351878,93.478841,267.830611,0.0001080000000115433,0.0004906085959459069,0.9997000599900016,1.0001,0.00039994000999843404,0.9999000299950007
336169,,-2,-1,1,1 tick,1953.105963,1343.195148,1959.366092,1336.936014,3296.3011109999998,0.0009950000003300374,0.00036725508167171776,0.9998000299960005,0.9999000099990001,9.998000299960008e-05,0.9998500199975002
336189,,-2,-1,1,1 tick,4764.853483,3263.654449,0.0,0.0,8028.507932,-8028.507932,-1216.6666666666665,0.9998000299960005,0.9999000099990001,9.998000299960008e-05,0.9998500199975002
336244,,-2,-1,1,1 tick,397.463977,271.20195,397.779124,270.886852,668.665927,4.899999998997373e-05,8.915762602401607e-05,0.9998000299960005,0.9999000099990001,9.998000299960008e-05,0.9998500199975002
336344,,-3,2,5,2–5 ticks,3636.169694,1418.764554,0.0,5055.007595,5054.9342480000005,0.07334699999955774,0.01765381024189771,0.9997000599900016,1.00020001,0.0004999500099983623,0.9999500349950008
336348,,-2,0,2,2–5 ticks,2807.773635,709.43993,0.0,3516.989447,3517.213565,-0.22411800000008952,-0.07752639837214688,0.9998000299960005,1.0,0.0001999700039995167,0.9999000149980002
336365,,-2,0,2,2–5 ticks,24539.345476,6127.018743,0.0,30664.400798,30666.364219,-1.9634210000003804,-0.07789736227856271,0.9998000299960005,1.0,0.0001999700039995167,0.9999000149980002
336395,,-2,0,2,2–5 ticks,1800.284375,450.720892,0.0,2250.861301,2251.005267,-0.1439660000000913,-0.07781351554405067,0.9998000299960005,1.0,0.0001999700039995167,0.9999000149980002
336462,,-2,-1,1,1 tick,34301.63819,21898.699793,0.0,56195.861605,56200.337983,-4.476377999999386,-0.09690795634799719,0.9998000299960005,0.9999000099990001,9.998000299960008e-05,0.9998500199975002
336476,,-3,2,5,2–5 ticks,285.889471,110.033849,0.0,0.0,395.92332,-395.92332,-1216.6666666666665,0.9997000599900016,1.00020001,0.0004999500099983623,0.9999500349950008
336497,,-2,0,2,2–5 ticks,2400.66222,583.483102,0.0,2983.952217,2984.1453220000003,-0.19310500000028696,-0.07873088985812325,0.9998000299960005,1.0,0.0001999700039995167,0.9999000149980002
336537,,-2,-1,1,1 tick,21412.314734,13520.891291,0.0,34930.408921,34933.206025,-2.797103999997489,-0.0974185763986701,0.9998000299960005,0.9999000099990001,9.998000299960008e-05,0.9998500199975002
336771,,-2,-1,1,1 tick,6425.584177,4014.967496,0.0,10439.711493,10440.551673,-0.8401799999992363,-0.09790852361208084,0.9998000299960005,0.9999000099990001,9.998000299960008e-05,0.9998500199975002
338158,,-3,-1,2,2–5 ticks,9.880407,21.247562,0.0,0.0,31.127969,-31.127969,-1216.6666666666665,0.9997000599900016,0.9999000099990001,0.00019995000899852844,0.9998000349945009
338207,,-2,-1,1,1 tick,20277.132738,11690.820986,0.0,31965.283271,31967.953724,-2.6704529999988154,-0.10163463004387821,0.9998000299960005,0.9999000099990001,9.998000299960008e-05,0.9998500199975002
